483,12/3/2020 8:20,5.244,312.2
484,12/3/2020 8:30,5.347,398.3
485,12/3/2020 8:40,5.45,269.1
486,12/3/2020 8:50,5.244,322.9
487,12/3/2020 9:00,5.141,419.8
488,12/3/2020 9:10,5.141,236.8
489,12/3/2020 9:20,5.037,462.9
490,12/3/2020 9:30,5.141,1065.6
491,12/3/2020 9:40,5.347,1054.9
492,12/3/2020 9:50,5.45,645.8
493,12/3/2020 10:00,5.45,1280.9
494,12/3/2020 10:10,5.552,1141
495,12/3/2020 10:20,5.655,1722.2
496,12/3/2020 10:30,5.86,1636.1
497,12/3/2020 10:40,6.064,2152.8
498,12/3/2020 10:50,6.268,1894.5
499,12/3/2020 11:00,6.268,1377.8
500,12/3/2020 11:10,6.268,1345.5
501,12/3/2020 11:20,6.471,1463.9
502,12/3/2020 11:30,6.471,1550
503,12/3/2020 11:40,6.37,1367
504,12/3/2020 11:50,6.268,1550
505,12/3/2020 12:00,6.471,1550
506,12/3/2020 12:10,6.573,1550
507,12/3/2020 12:20,6.877,1550
508,12/3/2020 12:30,7.179,1636.1
509,12/3/2020 12:40,7.079,1722.2
510,12/3/2020 12:50,6.978,2497.2
511,12/3/2020 13:00,6.978,2066.7
512,12/3/2020 13:10,7.179,2927.8
513,12/3/2020 13:20,7.381,2325
514,12/3/2020 13:30,7.582,1722.2
515,12/3/2020 13:40,7.782,1313.2
516,12/3/2020 13:50,7.882,1022.6
517,12/3/2020 14:00,7.582,861.1
518,12/3/2020 14:10,7.481,839.6
519,12/3/2020 14:20,7.682,871.9
520,12/3/2020 14:30,7.882,1173.3
521,12/3/2020 14:40,7.983,1550
522,12/3/2020 14:50,7.983,1894.5
523,12/3/2020 15:00,8.182,1076.4
524,12/3/2020 15:10,7.983,1345.5
525,12/3/2020 15:20,8.182,2066.7
526,12/3/2020 15:30,8.382,1550
527,12/3/2020 15:40,8.382,710.4
528,12/3/2020 15:50,8.282,279.9
529,12/3/2020 16:00,7.983,183
530,12/3/2020 16:10,7.682,161.5
531,12/3/2020 16:20,7.582,107.6
532,12/3/2020 16:30,7.381,53.8
533,12/3/2020 16:40,7.28,21.5
534,12/3/2020 16:50,6.978,0
535,12/3/2020 17:00,6.674,0
536,12/3/2020 17:10,6.573,0
537,12/3/2020 17:20,6.471,0
538,12/3/2020 17:30,6.166,0
539,12/3/2020 17:40,5.86,0
540,12/3/2020 17:50,5.757,0
541,12/3/2020 18:00,5.655,0
542,12/3/2020 18:10,5.45,0
543,12/3/2020 18:20,5.347,0
544,12/3/2020 18:30,5.244,0
545,12/3/2020 18:40,5.244,0
546,12/3/2020 18:50,5.347,0
547,12/3/2020 19:00,5.347,0
548,12/3/2020 19:10,5.655,0
549,12/3/2020 19:20,5.86,0
550,12/3/2020 19:30,5.962,0
551,12/3/2020 19:40,6.064,0
552,12/3/2020 19:50,6.166,0
553,12/3/2020 20:00,6.268,0
554,12/3/2020 20:10,6.166,0
555,12/3/2020 20:20,5.962,0
556,12/3/2020 20:30,6.064,0
557,12/3/2020 20:40,6.268,0
558,12/3/2020 20:50,6.471,0
559,12/3/2020 21:00,6.37,0
560,12/3/2020 21:10,6.573,0
561,12/3/2020 21:20,6.573,0
562,12/3/2020 21:30,6.573,0
563,12/3/2020 21:40,6.674,0
564,12/3/2020 21:50,6.877,0
565,12/3/2020 22:00,6.775,0
566,12/3/2020 22:10,6.775,0
567,12/3/2020 22:20,6.775,0
568,12/3/2020 22:30,6.775,0
569,12/3/2020 22:40,7.079,0
570,12/3/2020 22:50,7.381,0
571,12/3/2020 23:00,7.682,0
572,12/3/2020 23:10,7.682,0
573,12/3/2020 23:20,7.481,0
574,12/3/2020 23:30,7.481,0
575,12/3/2020 23:40,7.481,0
576,12/3/2020 23:50,7.682,0
577,12/4/2020 0:00,7.682,0
578,12/4/2020 0:10,8.182,0
579,12/4/2020 0:20,8.481,0
580,12/4/2020 0:30,8.779,0
581,12/4/2020 0:40,8.779,0
582,12/4/2020 0:50,8.978,0
583,12/4/2020 1:00,9.176,0
584,12/4/2020 1:10,9.077,0
585,12/4/2020 1:20,9.077,0
586,12/4/2020 1:30,9.275,0
