"Plot-Titel: 10760819"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10760819, SEN S/N: 10760819)","Intensität, Lux (LGR S/N: 10760819, SEN S/N: 10760819)","Batterie defekt (LGR S/N: 10760819)","Koppler verbunden (LGR S/N: 10760819)","Koppler abgetrennt (LGR S/N: 10760819)","Host verbunden (LGR S/N: 10760819)","Angehalten (LGR S/N: 10760819)","Dateiende (LGR S/N: 10760819)"
3529,12.24.22 01:00:00 PM,14.709,7577.8,,,,,,
3530,12.24.22 01:10:00 PM,14.134,5166.7,,,,,,
3531,12.24.22 01:20:00 PM,14.038,8611.2,,,,,,
3532,12.24.22 01:30:00 PM,14.230,7233.4,,,,,,
3533,12.24.22 01:40:00 PM,14.230,5511.1,,,,,,
3534,12.24.22 01:50:00 PM,13.942,4477.8,,,,,,
3535,12.24.22 02:00:00 PM,13.750,4305.6,,,,,,
3536,12.24.22 02:10:00 PM,13.846,5511.1,,,,,,
3537,12.24.22 02:20:00 PM,13.750,3961.1,,,,,,
3538,12.24.22 02:30:00 PM,13.461,3100.0,,,,,,
3539,12.24.22 02:40:00 PM,13.173,2238.9,,,,,,
3540,12.24.22 02:50:00 PM,13.076,2927.8,,,,,,
3541,12.24.22 03:00:00 PM,12.980,2497.2,,,,,,
3542,12.24.22 03:10:00 PM,12.883,1980.6,,,,,,
3543,12.24.22 03:20:00 PM,12.690,1270.1,,,,,,
3544,12.24.22 03:30:00 PM,12.497,785.8,,,,,,
3545,12.24.22 03:40:00 PM,12.401,710.4,,,,,,
3546,12.24.22 03:50:00 PM,12.304,549.0,,,,,,
3547,12.24.22 04:00:00 PM,12.304,527.4,,,,,,
3548,12.24.22 04:10:00 PM,12.304,495.1,,,,,,
3549,12.24.22 04:20:00 PM,12.207,215.3,,,,,,
3550,12.24.22 04:30:00 PM,12.207,75.3,,,,,,
3551,12.24.22 04:40:00 PM,12.110,32.3,,,,,,
3552,12.24.22 04:50:00 PM,12.013,86.1,,,,,,
3553,12.24.22 05:00:00 PM,11.916,0.0,,,,,,
3554,12.24.22 05:10:00 PM,11.819,0.0,,,,,,
3555,12.24.22 05:20:00 PM,11.722,0.0,,,,,,
3556,12.24.22 05:30:00 PM,11.139,0.0,,,,,,
3557,12.24.22 05:40:00 PM,10.944,0.0,,,,,,
3558,12.24.22 05:50:00 PM,10.846,0.0,,,,,,
3559,12.24.22 06:00:00 PM,10.846,0.0,,,,,,
3560,12.24.22 06:10:00 PM,10.748,0.0,,,,,,
3561,12.24.22 06:20:00 PM,10.748,0.0,,,,,,
3562,12.24.22 06:30:00 PM,10.944,0.0,,,,,,
3563,12.24.22 06:40:00 PM,11.041,0.0,,,,,,
3564,12.24.22 06:50:00 PM,11.139,0.0,,,,,,
3565,12.24.22 07:00:00 PM,11.139,0.0,,,,,,
3566,12.24.22 07:10:00 PM,11.041,0.0,,,,,,
3567,12.24.22 07:20:00 PM,11.041,0.0,,,,,,
3568,12.24.22 07:30:00 PM,11.041,0.0,,,,,,
3569,12.24.22 07:40:00 PM,10.846,0.0,,,,,,
3570,12.24.22 07:50:00 PM,10.846,0.0,,,,,,
3571,12.24.22 08:00:00 PM,10.748,0.0,,,,,,
3572,12.24.22 08:10:00 PM,10.748,0.0,,,,,,
3573,12.24.22 08:20:00 PM,10.748,0.0,,,,,,
3574,12.24.22 08:30:00 PM,10.553,0.0,,,,,,
3575,12.24.22 08:40:00 PM,10.455,0.0,,,,,,
3576,12.24.22 08:50:00 PM,10.357,0.0,,,,,,
3577,12.24.22 09:00:00 PM,10.161,0.0,,,,,,
3578,12.24.22 09:10:00 PM,10.063,0.0,,,,,,
3579,12.24.22 09:20:00 PM,9.965,0.0,,,,,,
3580,12.24.22 09:30:00 PM,9.965,0.0,,,,,,
3581,12.24.22 09:40:00 PM,10.063,0.0,,,,,,
3582,12.24.22 09:50:00 PM,9.965,0.0,,,,,,
3583,12.24.22 10:00:00 PM,9.669,0.0,,,,,,
3584,12.24.22 10:10:00 PM,9.571,0.0,,,,,,
3585,12.24.22 10:20:00 PM,9.373,0.0,,,,,,
3586,12.24.22 10:30:00 PM,9.275,0.0,,,,,,
3587,12.24.22 10:40:00 PM,9.176,0.0,,,,,,
3588,12.24.22 10:50:00 PM,9.176,0.0,,,,,,
3589,12.24.22 11:00:00 PM,9.176,0.0,,,,,,
3590,12.24.22 11:10:00 PM,9.275,0.0,,,,,,
3591,12.24.22 11:20:00 PM,9.275,0.0,,,,,,
3592,12.24.22 11:30:00 PM,9.275,0.0,,,,,,
3593,12.24.22 11:40:00 PM,9.472,0.0,,,,,,
3594,12.24.22 11:50:00 PM,9.472,0.0,,,,,,
3595,12.25.22 12:00:00 AM,9.373,0.0,,,,,,
3596,12.25.22 12:10:00 AM,9.571,0.0,,,,,,
3597,12.25.22 12:20:00 AM,9.768,0.0,,,,,,
3598,12.25.22 12:30:00 AM,9.669,0.0,,,,,,
3599,12.25.22 12:40:00 AM,9.571,0.0,,,,,,
3600,12.25.22 12:50:00 AM,9.472,0.0,,,,,,
3601,12.25.22 01:00:00 AM,9.472,0.0,,,,,,
3602,12.25.22 01:10:00 AM,9.275,0.0,,,,,,
3603,12.25.22 01:20:00 AM,9.176,0.0,,,,,,
3604,12.25.22 01:30:00 AM,8.978,0.0,,,,,,
3605,12.25.22 01:40:00 AM,8.879,0.0,,,,,,
3606,12.25.22 01:50:00 AM,8.879,0.0,,,,,,
3607,12.25.22 02:00:00 AM,8.879,0.0,,,,,,
3608,12.25.22 02:10:00 AM,8.879,0.0,,,,,,
3609,12.25.22 02:20:00 AM,8.879,0.0,,,,,,
3610,12.25.22 02:30:00 AM,8.879,0.0,,,,,,
3611,12.25.22 02:40:00 AM,8.779,0.0,,,,,,
3612,12.25.22 02:50:00 AM,8.879,0.0,,,,,,
3613,12.25.22 03:00:00 AM,8.779,0.0,,,,,,
3614,12.25.22 03:10:00 AM,8.779,0.0,,,,,,
3615,12.25.22 03:20:00 AM,8.680,0.0,,,,,,
3616,12.25.22 03:30:00 AM,8.779,0.0,,,,,,
3617,12.25.22 03:40:00 AM,8.779,0.0,,,,,,
3618,12.25.22 03:50:00 AM,8.779,0.0,,,,,,
3619,12.25.22 04:00:00 AM,8.779,0.0,,,,,,
3620,12.25.22 04:10:00 AM,8.779,0.0,,,,,,
3621,12.25.22 04:20:00 AM,8.779,0.0,,,,,,
3622,12.25.22 04:30:00 AM,8.779,0.0,,,,,,
3623,12.25.22 04:40:00 AM,8.779,0.0,,,,,,
3624,12.25.22 04:50:00 AM,8.680,0.0,,,,,,
3625,12.25.22 05:00:00 AM,8.680,0.0,,,,,,
3626,12.25.22 05:10:00 AM,8.680,0.0,,,,,,
3627,12.25.22 05:20:00 AM,8.680,0.0,,,,,,
3628,12.25.22 05:30:00 AM,8.680,0.0,,,,,,
3629,12.25.22 05:40:00 AM,8.680,0.0,,,,,,
3630,12.25.22 05:50:00 AM,8.680,0.0,,,,,,
3631,12.25.22 06:00:00 AM,8.680,0.0,,,,,,
3632,12.25.22 06:10:00 AM,8.680,0.0,,,,,,
3633,12.25.22 06:20:00 AM,8.581,0.0,,,,,,
3634,12.25.22 06:30:00 AM,8.581,0.0,,,,,,
3635,12.25.22 06:40:00 AM,8.481,0.0,,,,,,
3636,12.25.22 06:50:00 AM,8.282,0.0,,,,,,
3637,12.25.22 07:00:00 AM,7.983,0.0,,,,,,
3638,12.25.22 07:10:00 AM,7.582,0.0,,,,,,
3639,12.25.22 07:20:00 AM,7.179,0.0,,,,,,
3640,12.25.22 07:30:00 AM,6.978,0.0,,,,,,
3641,12.25.22 07:40:00 AM,6.877,0.0,,,,,,
3642,12.25.22 07:50:00 AM,6.775,10.8,,,,,,
3643,12.25.22 08:00:00 AM,6.674,269.1,,,,,,
3644,12.25.22 08:10:00 AM,6.674,355.2,,,,,,
3645,12.25.22 08:20:00 AM,6.674,355.2,,,,,,
3646,12.25.22 08:30:00 AM,6.775,958.0,,,,,,
3647,12.25.22 08:40:00 AM,7.079,1377.8,,,,,,
3648,12.25.22 08:50:00 AM,7.381,1377.8,,,,,,
3649,12.25.22 09:00:00 AM,7.481,1980.6,,,,,,
3650,12.25.22 09:10:00 AM,7.882,2497.2,,,,,,
3651,12.25.22 09:20:00 AM,8.182,2927.8,,,,,,
3652,12.25.22 09:30:00 AM,8.581,3616.7,,,,,,
3653,12.25.22 09:40:00 AM,9.077,3444.5,,,,,,
3654,12.25.22 09:50:00 AM,9.373,3788.9,,,,,,
3655,12.25.22 10:00:00 AM,9.768,3961.1,,,,,,
3656,12.25.22 10:10:00 AM,10.063,4650.0,,,,,,
3657,12.25.22 10:20:00 AM,10.357,4822.3,,,,,,
3658,12.25.22 10:30:00 AM,10.748,5511.1,,,,,,
3659,12.25.22 10:40:00 AM,11.431,9644.5,,,,,,
3660,12.25.22 10:50:00 AM,16.427,37200.2,,,,,,
3661,12.25.22 11:00:00 AM,18.236,33066.9,,,,,,
3662,12.25.22 11:10:00 AM,19.282,21355.7,,,,,,
3663,12.25.22 11:20:00 AM,16.237,9300.1,,,,,,
3664,12.25.22 11:30:00 AM,15.378,21355.7,,,,,,
3665,12.25.22 11:40:00 AM,15.760,18600.1,,,,,,
3666,12.25.22 11:50:00 AM,16.713,10677.8,,,,,,
3667,12.25.22 12:00:00 PM,17.379,18600.1,,,,,,
3668,12.25.22 12:10:00 PM,17.855,18600.1,,,,,,
3669,12.25.22 12:20:00 PM,19.187,24800.2,,,,,,
3670,12.25.22 12:30:00 PM,23.388,44089.2,,,,,,
3671,12.25.22 12:40:00 PM,25.222,46844.8,,,,,,
3672,12.25.22 12:50:00 PM,25.708,34444.7,,,,,,
3673,12.25.22 01:00:00 PM,25.902,49600.3,,,,,,
3674,12.25.22 01:10:00 PM,25.513,28933.5,,,,,,
3675,12.25.22 01:20:00 PM,22.429,44089.2,,,,,,
3676,12.25.22 01:30:00 PM,21.378,16533.4,,,,,,
3677,12.25.22 01:40:00 PM,21.282,33066.9,,,,,,
3678,12.25.22 01:50:00 PM,21.951,28933.5,,,,,,
3679,12.25.22 02:00:00 PM,25.125,26178.0,,,,,,
3680,12.25.22 02:10:00 PM,24.255,34444.7,,,,,,
3681,12.25.22 02:20:00 PM,22.621,22044.6,,,,,,
3682,12.25.22 02:30:00 PM,19.377,7577.8,,,,,,
3683,12.25.22 02:40:00 PM,17.855,7233.4,,,,,,
3684,12.25.22 02:50:00 PM,16.903,6200.0,,,,,,
3685,12.25.22 03:00:00 PM,16.046,5511.1,,,,,,
3686,12.25.22 03:10:00 PM,15.664,3100.0,,,,,,
3687,12.25.22 03:20:00 PM,15.282,2325.0,,,,,,
3688,12.25.22 03:30:00 PM,14.996,2238.9,,,,,,
3689,12.25.22 03:40:00 PM,17.189,6544.5,,,,,,
3690,12.25.22 03:50:00 PM,15.855,5511.1,,,,,,
3691,12.25.22 04:00:00 PM,14.804,1980.6,,,,,,
3692,12.25.22 04:10:00 PM,14.038,1377.8,,,,,,
3693,12.25.22 04:20:00 PM,13.558,656.6,,,,,,
3694,12.25.22 04:30:00 PM,13.365,215.3,,,,,,
3695,12.25.22 04:40:00 PM,13.558,96.9,,,,,,
3696,12.25.22 04:50:00 PM,13.846,183.0,,,,,,
3697,12.25.22 05:00:00 PM,14.134,10.8,,,,,,
3698,12.25.22 05:10:00 PM,14.421,0.0,,,,,,
3699,12.25.22 05:20:00 PM,14.325,0.0,,,,,,
3700,12.25.22 05:30:00 PM,14.230,0.0,,,,,,
3701,12.25.22 05:40:00 PM,14.325,0.0,,,,,,
3702,12.25.22 05:50:00 PM,14.325,0.0,,,,,,
3703,12.25.22 06:00:00 PM,14.325,0.0,,,,,,
3704,12.25.22 06:10:00 PM,14.230,0.0,,,,,,
3705,12.25.22 06:20:00 PM,14.230,0.0,,,,,,
3706,12.25.22 06:30:00 PM,14.421,0.0,,,,,,
3707,12.25.22 06:40:00 PM,14.517,0.0,,,,,,
3708,12.25.22 06:50:00 PM,14.709,0.0,,,,,,
3709,12.25.22 07:00:00 PM,14.900,0.0,,,,,,
3710,12.25.22 07:10:00 PM,15.091,0.0,,,,,,
3711,12.25.22 07:20:00 PM,14.900,0.0,,,,,,
3712,12.25.22 07:30:00 PM,14.996,0.0,,,,,,
3713,12.25.22 07:40:00 PM,14.804,0.0,,,,,,
3714,12.25.22 07:50:00 PM,14.709,0.0,,,,,,
3715,12.25.22 08:00:00 PM,14.709,0.0,,,,,,
3716,12.25.22 08:10:00 PM,14.613,0.0,,,,,,
3717,12.25.22 08:20:00 PM,14.613,0.0,,,,,,
3718,12.25.22 08:30:00 PM,14.613,0.0,,,,,,
3719,12.25.22 08:40:00 PM,14.517,0.0,,,,,,
3720,12.25.22 08:50:00 PM,14.613,0.0,,,,,,
3721,12.25.22 09:00:00 PM,14.804,0.0,,,,,,
3722,12.25.22 09:10:00 PM,14.804,0.0,,,,,,
3723,12.25.22 09:20:00 PM,14.804,0.0,,,,,,
3724,12.25.22 09:30:00 PM,14.900,0.0,,,,,,
3725,12.25.22 09:40:00 PM,14.804,0.0,,,,,,
3726,12.25.22 09:50:00 PM,14.709,0.0,,,,,,
3727,12.25.22 10:00:00 PM,14.613,0.0,,,,,,
3728,12.25.22 10:10:00 PM,14.421,0.0,,,,,,
3729,12.25.22 10:20:00 PM,14.421,0.0,,,,,,
3730,12.25.22 10:30:00 PM,14.613,0.0,,,,,,
3731,12.25.22 10:40:00 PM,14.613,0.0,,,,,,
3732,12.25.22 10:50:00 PM,14.517,0.0,,,,,,
3733,12.25.22 11:00:00 PM,14.517,0.0,,,,,,
3734,12.25.22 11:10:00 PM,14.421,0.0,,,,,,
3735,12.25.22 11:20:00 PM,14.613,0.0,,,,,,
3736,12.25.22 11:30:00 PM,14.613,0.0,,,,,,
3737,12.25.22 11:40:00 PM,14.613,0.0,,,,,,
3738,12.25.22 11:50:00 PM,14.517,0.0,,,,,,
3739,12.26.22 12:00:00 AM,14.325,0.0,,,,,,
3740,12.26.22 12:10:00 AM,14.421,0.0,,,,,,
3741,12.26.22 12:20:00 AM,14.613,0.0,,,,,,
3742,12.26.22 12:30:00 AM,14.613,0.0,,,,,,
3743,12.26.22 12:40:00 AM,14.517,0.0,,,,,,
3744,12.26.22 12:50:00 AM,14.517,0.0,,,,,,
3745,12.26.22 01:00:00 AM,14.804,0.0,,,,,,
3746,12.26.22 01:10:00 AM,14.804,0.0,,,,,,
3747,12.26.22 01:20:00 AM,14.804,0.0,,,,,,
3748,12.26.22 01:30:00 AM,14.709,0.0,,,,,,
3749,12.26.22 01:40:00 AM,14.709,0.0,,,,,,
3750,12.26.22 01:50:00 AM,14.709,0.0,,,,,,
3751,12.26.22 02:00:00 AM,14.709,0.0,,,,,,
3752,12.26.22 02:10:00 AM,14.900,0.0,,,,,,
3753,12.26.22 02:20:00 AM,14.804,0.0,,,,,,
3754,12.26.22 02:30:00 AM,14.709,0.0,,,,,,
3755,12.26.22 02:40:00 AM,14.613,0.0,,,,,,
3756,12.26.22 02:50:00 AM,14.421,0.0,,,,,,
3757,12.26.22 03:00:00 AM,14.421,0.0,,,,,,
3758,12.26.22 03:10:00 AM,14.517,0.0,,,,,,
3759,12.26.22 03:20:00 AM,14.613,0.0,,,,,,
3760,12.26.22 03:30:00 AM,14.517,0.0,,,,,,
3761,12.26.22 03:40:00 AM,14.613,0.0,,,,,,
3762,12.26.22 03:50:00 AM,14.613,0.0,,,,,,
3763,12.26.22 04:00:00 AM,14.709,0.0,,,,,,
3764,12.26.22 04:10:00 AM,14.709,0.0,,,,,,
3765,12.26.22 04:20:00 AM,14.709,0.0,,,,,,
3766,12.26.22 04:30:00 AM,14.613,0.0,,,,,,
3767,12.26.22 04:40:00 AM,14.900,0.0,,,,,,
3768,12.26.22 04:50:00 AM,14.996,0.0,,,,,,
3769,12.26.22 05:00:00 AM,14.900,0.0,,,,,,
3770,12.26.22 05:10:00 AM,14.804,0.0,,,,,,
3771,12.26.22 05:20:00 AM,14.996,0.0,,,,,,
3772,12.26.22 05:30:00 AM,14.996,0.0,,,,,,
3773,12.26.22 05:40:00 AM,14.900,0.0,,,,,,
3774,12.26.22 05:50:00 AM,14.804,0.0,,,,,,
3775,12.26.22 06:00:00 AM,14.709,0.0,,,,,,
3776,12.26.22 06:10:00 AM,14.804,0.0,,,,,,
3777,12.26.22 06:20:00 AM,14.613,0.0,,,,,,
3778,12.26.22 06:30:00 AM,14.613,0.0,,,,,,
3779,12.26.22 06:40:00 AM,14.517,0.0,,,,,,
3780,12.26.22 06:50:00 AM,14.517,0.0,,,,,,
3781,12.26.22 07:00:00 AM,14.421,0.0,,,,,,
3782,12.26.22 07:10:00 AM,14.325,0.0,,,,,,
3783,12.26.22 07:20:00 AM,14.325,0.0,,,,,,
3784,12.26.22 07:30:00 AM,14.230,0.0,,,,,,
3785,12.26.22 07:40:00 AM,14.517,0.0,,,,,,
3786,12.26.22 07:50:00 AM,14.709,0.0,,,,,,
3787,12.26.22 08:00:00 AM,14.804,0.0,,,,,,
3788,12.26.22 08:10:00 AM,14.517,0.0,,,,,,
3789,12.26.22 08:20:00 AM,14.230,75.3,,,,,,
3790,12.26.22 08:30:00 AM,13.750,53.8,,,,,,
3791,12.26.22 08:40:00 AM,13.365,129.2,,,,,,
3792,12.26.22 08:50:00 AM,13.076,107.6,,,,,,
3793,12.26.22 09:00:00 AM,12.883,139.9,,,,,,
3794,12.26.22 09:10:00 AM,12.110,183.0,,,,,,
3795,12.26.22 09:20:00 AM,11.722,183.0,,,,,,
3796,12.26.22 09:30:00 AM,11.722,172.2,,,,,,
3797,12.26.22 09:40:00 AM,11.819,258.3,,,,,,
3798,12.26.22 09:50:00 AM,11.722,398.3,,,,,,
3799,12.26.22 10:00:00 AM,11.625,419.8,,,,,,
3800,12.26.22 10:10:00 AM,11.528,322.9,,,,,,
3801,12.26.22 10:20:00 AM,11.528,290.6,,,,,,
3802,12.26.22 10:30:00 AM,11.722,387.5,,,,,,
3803,12.26.22 10:40:00 AM,11.722,549.0,,,,,,
3804,12.26.22 10:50:00 AM,11.625,398.3,,,,,,
3805,12.26.22 11:00:00 AM,11.431,473.6,,,,,,
3806,12.26.22 11:10:00 AM,11.236,484.4,,,,,,
3807,12.26.22 11:20:00 AM,11.236,753.5,,,,,,
3808,12.26.22 11:30:00 AM,11.139,785.8,,,,,,
3809,12.26.22 11:40:00 AM,11.139,549.0,,,,,,
3810,12.26.22 11:50:00 AM,11.139,527.4,,,,,,
3811,12.26.22 12:00:00 PM,11.139,559.7,,,,,,
3812,12.26.22 12:10:00 PM,11.139,592.0,,,,,,
3813,12.26.22 12:20:00 PM,11.139,731.9,,,,,,
3814,12.26.22 12:30:00 PM,11.041,1345.5,,,,,,
3815,12.26.22 12:40:00 PM,10.944,839.6,,,,,,
3816,12.26.22 12:50:00 PM,10.846,796.5,,,,,,
3817,12.26.22 01:00:00 PM,10.748,710.4,,,,,,
3818,12.26.22 01:10:00 PM,10.748,796.5,,,,,,
3819,12.26.22 01:20:00 PM,10.748,850.4,,,,,,
3820,12.26.22 01:30:00 PM,10.651,785.8,,,,,,
3821,12.26.22 01:40:00 PM,10.553,710.4,,,,,,
3822,12.26.22 01:50:00 PM,10.357,602.8,,,,,,
3823,12.26.22 02:00:00 PM,10.357,656.6,,,,,,
3824,12.26.22 02:10:00 PM,10.455,753.5,,,,,,
3825,12.26.22 02:20:00 PM,10.553,731.9,,,,,,
3826,12.26.22 02:30:00 PM,10.553,990.3,,,,,,
3827,12.26.22 02:40:00 PM,10.846,1377.8,,,,,,
3828,12.26.22 02:50:00 PM,11.041,2066.7,,,,,,
3829,12.26.22 03:00:00 PM,11.139,1377.8,,,,,,
3830,12.26.22 03:10:00 PM,11.041,1194.8,,,,,,
3831,12.26.22 03:20:00 PM,11.139,1377.8,,,,,,
3832,12.26.22 03:30:00 PM,11.236,1097.9,,,,,,
3833,12.26.22 03:40:00 PM,11.334,1011.8,,,,,,
3834,12.26.22 03:50:00 PM,11.334,688.9,,,,,,
3835,12.26.22 04:00:00 PM,11.334,441.3,,,,,,
3836,12.26.22 04:10:00 PM,11.431,269.1,,,,,,
3837,12.26.22 04:20:00 PM,11.431,236.8,,,,,,
3838,12.26.22 04:30:00 PM,11.431,139.9,,,,,,
3839,12.26.22 04:40:00 PM,11.334,64.6,,,,,,
3840,12.26.22 04:50:00 PM,11.431,21.5,,,,,,
3841,12.26.22 05:00:00 PM,11.431,0.0,,,,,,
3842,12.26.22 05:10:00 PM,11.431,0.0,,,,,,
3843,12.26.22 05:20:00 PM,11.431,0.0,,,,,,
3844,12.26.22 05:30:00 PM,11.431,0.0,,,,,,
3845,12.26.22 05:40:00 PM,11.528,0.0,,,,,,
3846,12.26.22 05:50:00 PM,11.528,0.0,,,,,,
3847,12.26.22 06:00:00 PM,11.625,0.0,,,,,,
3848,12.26.22 06:10:00 PM,11.722,0.0,,,,,,
3849,12.26.22 06:20:00 PM,11.722,0.0,,,,,,
3850,12.26.22 06:30:00 PM,11.722,0.0,,,,,,
3851,12.26.22 06:40:00 PM,11.819,0.0,,,,,,
3852,12.26.22 06:50:00 PM,11.819,0.0,,,,,,
3853,12.26.22 07:00:00 PM,11.916,0.0,,,,,,
3854,12.26.22 07:10:00 PM,11.916,0.0,,,,,,
3855,12.26.22 07:20:00 PM,11.819,0.0,,,,,,
3856,12.26.22 07:30:00 PM,11.625,0.0,,,,,,
3857,12.26.22 07:40:00 PM,10.748,0.0,,,,,,
3858,12.26.22 07:50:00 PM,10.259,0.0,,,,,,
3859,12.26.22 08:00:00 PM,9.866,0.0,,,,,,
3860,12.26.22 08:10:00 PM,9.669,0.0,,,,,,
3861,12.26.22 08:20:00 PM,9.472,0.0,,,,,,
3862,12.26.22 08:30:00 PM,9.275,0.0,,,,,,
3863,12.26.22 08:40:00 PM,9.275,0.0,,,,,,
3864,12.26.22 08:50:00 PM,9.275,0.0,,,,,,
3865,12.26.22 09:00:00 PM,9.373,0.0,,,,,,
3866,12.26.22 09:10:00 PM,9.275,0.0,,,,,,
3867,12.26.22 09:20:00 PM,9.275,0.0,,,,,,
3868,12.26.22 09:30:00 PM,9.571,0.0,,,,,,
3869,12.26.22 09:40:00 PM,9.571,0.0,,,,,,
3870,12.26.22 09:50:00 PM,9.472,0.0,,,,,,
3871,12.26.22 10:00:00 PM,9.472,0.0,,,,,,
3872,12.26.22 10:10:00 PM,9.373,0.0,,,,,,
3873,12.26.22 10:20:00 PM,9.275,0.0,,,,,,
3874,12.26.22 10:30:00 PM,9.275,0.0,,,,,,
3875,12.26.22 10:40:00 PM,9.077,0.0,,,,,,
3876,12.26.22 10:50:00 PM,8.978,0.0,,,,,,
3877,12.26.22 11:00:00 PM,8.879,0.0,,,,,,
3878,12.26.22 11:10:00 PM,8.779,0.0,,,,,,
3879,12.26.22 11:20:00 PM,8.680,0.0,,,,,,
3880,12.26.22 11:30:00 PM,8.382,0.0,,,,,,
3881,12.26.22 11:40:00 PM,8.282,0.0,,,,,,
3882,12.26.22 11:50:00 PM,8.182,0.0,,,,,,
3883,12.27.22 12:00:00 AM,8.182,0.0,,,,,,
3884,12.27.22 12:10:00 AM,7.983,0.0,,,,,,
3885,12.27.22 12:20:00 AM,7.782,0.0,,,,,,
3886,12.27.22 12:30:00 AM,7.682,0.0,,,,,,
3887,12.27.22 12:40:00 AM,7.682,0.0,,,,,,
3888,12.27.22 12:50:00 AM,7.682,0.0,,,,,,
3889,12.27.22 01:00:00 AM,7.582,0.0,,,,,,
3890,12.27.22 01:10:00 AM,7.682,0.0,,,,,,
3891,12.27.22 01:20:00 AM,7.481,0.0,,,,,,
3892,12.27.22 01:30:00 AM,7.079,0.0,,,,,,
3893,12.27.22 01:40:00 AM,6.573,0.0,,,,,,
3894,12.27.22 01:50:00 AM,6.064,0.0,,,,,,
3895,12.27.22 02:00:00 AM,5.450,0.0,,,,,,
3896,12.27.22 02:10:00 AM,5.244,0.0,,,,,,
3897,12.27.22 02:20:00 AM,4.623,0.0,,,,,,
3898,12.27.22 02:30:00 AM,4.311,0.0,,,,,,
3899,12.27.22 02:40:00 AM,4.207,0.0,,,,,,
3900,12.27.22 02:50:00 AM,4.311,0.0,,,,,,
3901,12.27.22 03:00:00 AM,4.519,0.0,,,,,,
3902,12.27.22 03:10:00 AM,4.207,0.0,,,,,,
3903,12.27.22 03:20:00 AM,4.519,0.0,,,,,,
3904,12.27.22 03:30:00 AM,4.727,0.0,,,,,,
3905,12.27.22 03:40:00 AM,4.519,0.0,,,,,,
3906,12.27.22 03:50:00 AM,4.519,0.0,,,,,,
3907,12.27.22 04:00:00 AM,4.519,0.0,,,,,,
3908,12.27.22 04:10:00 AM,4.415,0.0,,,,,,
3909,12.27.22 04:20:00 AM,4.311,0.0,,,,,,
3910,12.27.22 04:30:00 AM,4.102,0.0,,,,,,
3911,12.27.22 04:40:00 AM,3.788,0.0,,,,,,
3912,12.27.22 04:50:00 AM,3.367,0.0,,,,,,
3913,12.27.22 05:00:00 AM,3.367,0.0,,,,,,
3914,12.27.22 05:10:00 AM,3.578,0.0,,,,,,
3915,12.27.22 05:20:00 AM,3.367,0.0,,,,,,
3916,12.27.22 05:30:00 AM,2.943,0.0,,,,,,
3917,12.27.22 05:40:00 AM,3.155,0.0,,,,,,
3918,12.27.22 05:50:00 AM,3.578,0.0,,,,,,
3919,12.27.22 06:00:00 AM,3.683,0.0,,,,,,
3920,12.27.22 06:10:00 AM,3.367,0.0,,,,,,
3921,12.27.22 06:20:00 AM,3.261,0.0,,,,,,
3922,12.27.22 06:30:00 AM,3.155,0.0,,,,,,
3923,12.27.22 06:40:00 AM,3.472,0.0,,,,,,
3924,12.27.22 06:50:00 AM,3.578,0.0,,,,,,
3925,12.27.22 07:00:00 AM,3.367,0.0,,,,,,
3926,12.27.22 07:10:00 AM,2.943,0.0,,,,,,
3927,12.27.22 07:20:00 AM,2.730,0.0,,,,,,
3928,12.27.22 07:30:00 AM,3.155,0.0,,,,,,
3929,12.27.22 07:40:00 AM,3.893,0.0,,,,,,
3930,12.27.22 07:50:00 AM,3.893,0.0,,,,,,
3931,12.27.22 08:00:00 AM,3.788,53.8,,,,,,
3932,12.27.22 08:10:00 AM,3.261,376.7,,,,,,
3933,12.27.22 08:20:00 AM,3.155,484.4,,,,,,
3934,12.27.22 08:30:00 AM,3.788,1065.6,,,,,,
3935,12.27.22 08:40:00 AM,4.102,1313.2,,,,,,
3936,12.27.22 08:50:00 AM,4.207,1636.1,,,,,,
3937,12.27.22 09:00:00 AM,4.727,2583.4,,,,,,
3938,12.27.22 09:10:00 AM,5.347,2755.6,,,,,,
3939,12.27.22 09:20:00 AM,5.655,2755.6,,,,,,
3940,12.27.22 09:30:00 AM,5.962,3788.9,,,,,,
3941,12.27.22 09:40:00 AM,6.573,5166.7,,,,,,
3942,12.27.22 09:50:00 AM,7.179,5166.7,,,,,,
3943,12.27.22 10:00:00 AM,7.481,5166.7,,,,,,
3944,12.27.22 10:10:00 AM,7.682,6200.0,,,,,,
3945,12.27.22 10:20:00 AM,8.382,7233.4,,,,,,
3946,12.27.22 10:30:00 AM,8.879,8266.7,,,,,,
3947,12.27.22 10:40:00 AM,9.472,8266.7,,,,,,
3948,12.27.22 10:50:00 AM,10.748,12400.1,,,,,,
3949,12.27.22 11:00:00 AM,11.236,13089.0,,,,,,
3950,12.27.22 11:10:00 AM,12.013,17911.2,,,,,,
3951,12.27.22 11:20:00 AM,15.855,42711.4,,,,,,
3952,12.27.22 11:30:00 AM,18.616,38578.0,,,,,,
3953,12.27.22 11:40:00 AM,21.855,46844.8,,,,,,
3954,12.27.22 11:50:00 AM,22.908,44089.2,,,,,,
3955,12.27.22 12:00:00 PM,20.710,30311.3,,,,,,
