"Plot-Titel: 10350028"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10350028, SEN S/N: 10350028)","Intensität, Lux (LGR S/N: 10350028, SEN S/N: 10350028)","Batterie defekt (LGR S/N: 10350028)","Koppler verbunden (LGR S/N: 10350028)","Host verbunden (LGR S/N: 10350028)","Koppler abgetrennt (LGR S/N: 10350028)","Angehalten (LGR S/N: 10350028)","Dateiende (LGR S/N: 10350028)"
3469,12.24.22 03:00:00 AM,12.883,0.0,,,,,,
3470,12.24.22 03:10:00 AM,12.787,0.0,,,,,,
3471,12.24.22 03:20:00 AM,12.690,0.0,,,,,,
3472,12.24.22 03:30:00 AM,12.594,0.0,,,,,,
3473,12.24.22 03:40:00 AM,12.497,0.0,,,,,,
3474,12.24.22 03:50:00 AM,12.497,0.0,,,,,,
3475,12.24.22 04:00:00 AM,12.401,0.0,,,,,,
3476,12.24.22 04:10:00 AM,12.304,0.0,,,,,,
3477,12.24.22 04:20:00 AM,12.207,0.0,,,,,,
3478,12.24.22 04:30:00 AM,12.110,0.0,,,,,,
3479,12.24.22 04:40:00 AM,12.110,0.0,,,,,,
3480,12.24.22 04:50:00 AM,12.110,0.0,,,,,,
3481,12.24.22 05:00:00 AM,12.110,0.0,,,,,,
3482,12.24.22 05:10:00 AM,12.110,0.0,,,,,,
3483,12.24.22 05:20:00 AM,12.013,0.0,,,,,,
3484,12.24.22 05:30:00 AM,12.110,0.0,,,,,,
3485,12.24.22 05:40:00 AM,12.110,0.0,,,,,,
3486,12.24.22 05:50:00 AM,12.110,0.0,,,,,,
3487,12.24.22 06:00:00 AM,12.110,0.0,,,,,,
3488,12.24.22 06:10:00 AM,12.110,0.0,,,,,,
3489,12.24.22 06:20:00 AM,12.110,0.0,,,,,,
3490,12.24.22 06:30:00 AM,12.110,0.0,,,,,,
3491,12.24.22 06:40:00 AM,12.110,0.0,,,,,,
3492,12.24.22 06:50:00 AM,12.013,0.0,,,,,,
3493,12.24.22 07:00:00 AM,12.013,0.0,,,,,,
3494,12.24.22 07:10:00 AM,11.916,0.0,,,,,,
3495,12.24.22 07:20:00 AM,11.916,0.0,,,,,,
3496,12.24.22 07:30:00 AM,11.819,0.0,,,,,,
3497,12.24.22 07:40:00 AM,11.819,0.0,,,,,,
3498,12.24.22 07:50:00 AM,11.916,0.0,,,,,,
3499,12.24.22 08:00:00 AM,11.819,0.0,,,,,,
3500,12.24.22 08:10:00 AM,11.819,0.0,,,,,,
3501,12.24.22 08:20:00 AM,11.819,0.0,,,,,,
3502,12.24.22 08:30:00 AM,11.722,21.5,,,,,,
3503,12.24.22 08:40:00 AM,11.819,21.5,,,,,,
3504,12.24.22 08:50:00 AM,11.819,64.6,,,,,,
3505,12.24.22 09:00:00 AM,11.819,86.1,,,,,,
3506,12.24.22 09:10:00 AM,11.819,86.1,,,,,,
3507,12.24.22 09:20:00 AM,11.819,150.7,,,,,,
3508,12.24.22 09:30:00 AM,11.819,215.3,,,,,,
3509,12.24.22 09:40:00 AM,11.916,484.4,,,,,,
3510,12.24.22 09:50:00 AM,12.013,505.9,,,,,,
3511,12.24.22 10:00:00 AM,12.110,656.6,,,,,,
3512,12.24.22 10:10:00 AM,12.110,807.3,,,,,,
3513,12.24.22 10:20:00 AM,12.401,828.8,,,,,,
3514,12.24.22 10:30:00 AM,12.401,775.0,,,,,,
3515,12.24.22 10:40:00 AM,12.401,516.7,,,,,,
3516,12.24.22 10:50:00 AM,12.304,441.3,,,,,,
3517,12.24.22 11:00:00 AM,12.207,581.3,,,,,,
3518,12.24.22 11:10:00 AM,12.207,688.9,,,,,,
3519,12.24.22 11:20:00 AM,12.304,850.4,,,,,,
3520,12.24.22 11:30:00 AM,12.497,882.6,,,,,,
3521,12.24.22 11:40:00 AM,12.497,753.5,,,,,,
3522,12.24.22 11:50:00 AM,12.497,1033.3,,,,,,
3523,12.24.22 12:00:00 PM,12.787,1108.7,,,,,,
3524,12.24.22 12:10:00 PM,12.980,1054.9,,,,,,
3525,12.24.22 12:20:00 PM,13.076,1130.2,,,,,,
3526,12.24.22 12:30:00 PM,13.076,796.5,,,,,,
3527,12.24.22 12:40:00 PM,13.076,818.1,,,,,,
3528,12.24.22 12:50:00 PM,12.980,871.9,,,,,,
3529,12.24.22 01:00:00 PM,12.980,613.5,,,,,,
3530,12.24.22 01:10:00 PM,12.690,473.6,,,,,,
3531,12.24.22 01:20:00 PM,12.690,721.2,,,,,,
3532,12.24.22 01:30:00 PM,12.787,710.4,,,,,,
3533,12.24.22 01:40:00 PM,12.787,602.8,,,,,,
3534,12.24.22 01:50:00 PM,12.690,462.9,,,,,,
3535,12.24.22 02:00:00 PM,12.690,473.6,,,,,,
3536,12.24.22 02:10:00 PM,12.787,721.2,,,,,,
3537,12.24.22 02:20:00 PM,12.787,452.1,,,,,,
3538,12.24.22 02:30:00 PM,12.690,322.9,,,,,,
3539,12.24.22 02:40:00 PM,12.594,193.8,,,,,,
3540,12.24.22 02:50:00 PM,12.497,322.9,,,,,,
3541,12.24.22 03:00:00 PM,12.497,269.1,,,,,,
3542,12.24.22 03:10:00 PM,12.497,193.8,,,,,,
3543,12.24.22 03:20:00 PM,12.401,118.4,,,,,,
3544,12.24.22 03:30:00 PM,12.401,75.3,,,,,,
3545,12.24.22 03:40:00 PM,12.304,64.6,,,,,,
3546,12.24.22 03:50:00 PM,12.207,43.1,,,,,,
3547,12.24.22 04:00:00 PM,12.207,43.1,,,,,,
3548,12.24.22 04:10:00 PM,12.207,43.1,,,,,,
3549,12.24.22 04:20:00 PM,12.207,10.8,,,,,,
3550,12.24.22 04:30:00 PM,12.207,0.0,,,,,,
3551,12.24.22 04:40:00 PM,12.110,0.0,,,,,,
3552,12.24.22 04:50:00 PM,12.110,0.0,,,,,,
3553,12.24.22 05:00:00 PM,12.013,0.0,,,,,,
3554,12.24.22 05:10:00 PM,11.916,0.0,,,,,,
3555,12.24.22 05:20:00 PM,11.916,0.0,,,,,,
3556,12.24.22 05:30:00 PM,11.722,0.0,,,,,,
3557,12.24.22 05:40:00 PM,11.625,0.0,,,,,,
3558,12.24.22 05:50:00 PM,11.528,0.0,,,,,,
3559,12.24.22 06:00:00 PM,11.431,0.0,,,,,,
3560,12.24.22 06:10:00 PM,11.334,0.0,,,,,,
3561,12.24.22 06:20:00 PM,11.334,0.0,,,,,,
3562,12.24.22 06:30:00 PM,11.334,0.0,,,,,,
3563,12.24.22 06:40:00 PM,11.236,0.0,,,,,,
3564,12.24.22 06:50:00 PM,11.236,0.0,,,,,,
3565,12.24.22 07:00:00 PM,11.236,0.0,,,,,,
3566,12.24.22 07:10:00 PM,11.236,0.0,,,,,,
3567,12.24.22 07:20:00 PM,11.236,0.0,,,,,,
3568,12.24.22 07:30:00 PM,11.236,0.0,,,,,,
3569,12.24.22 07:40:00 PM,11.139,0.0,,,,,,
3570,12.24.22 07:50:00 PM,11.139,0.0,,,,,,
3571,12.24.22 08:00:00 PM,11.139,0.0,,,,,,
3572,12.24.22 08:10:00 PM,11.139,0.0,,,,,,
3573,12.24.22 08:20:00 PM,11.041,0.0,,,,,,
3574,12.24.22 08:30:00 PM,11.041,0.0,,,,,,
3575,12.24.22 08:40:00 PM,10.944,0.0,,,,,,
3576,12.24.22 08:50:00 PM,10.944,0.0,,,,,,
3577,12.24.22 09:00:00 PM,10.846,0.0,,,,,,
3578,12.24.22 09:10:00 PM,10.748,0.0,,,,,,
3579,12.24.22 09:20:00 PM,10.748,0.0,,,,,,
3580,12.24.22 09:30:00 PM,10.651,0.0,,,,,,
3581,12.24.22 09:40:00 PM,10.651,0.0,,,,,,
3582,12.24.22 09:50:00 PM,10.455,0.0,,,,,,
3583,12.24.22 10:00:00 PM,10.259,0.0,,,,,,
3584,12.24.22 10:10:00 PM,10.161,0.0,,,,,,
3585,12.24.22 10:20:00 PM,10.063,0.0,,,,,,
3586,12.24.22 10:30:00 PM,10.063,0.0,,,,,,
3587,12.24.22 10:40:00 PM,10.063,0.0,,,,,,
3588,12.24.22 10:50:00 PM,9.965,0.0,,,,,,
3589,12.24.22 11:00:00 PM,9.866,0.0,,,,,,
3590,12.24.22 11:10:00 PM,9.768,0.0,,,,,,
3591,12.24.22 11:20:00 PM,9.768,0.0,,,,,,
3592,12.24.22 11:30:00 PM,9.866,0.0,,,,,,
3593,12.24.22 11:40:00 PM,9.866,0.0,,,,,,
3594,12.24.22 11:50:00 PM,9.866,0.0,,,,,,
3595,12.25.22 12:00:00 AM,9.965,0.0,,,,,,
3596,12.25.22 12:10:00 AM,9.866,0.0,,,,,,
3597,12.25.22 12:20:00 AM,9.866,0.0,,,,,,
3598,12.25.22 12:30:00 AM,9.768,0.0,,,,,,
3599,12.25.22 12:40:00 AM,9.768,0.0,,,,,,
3600,12.25.22 12:50:00 AM,9.768,0.0,,,,,,
3601,12.25.22 01:00:00 AM,9.768,0.0,,,,,,
3602,12.25.22 01:10:00 AM,9.768,0.0,,,,,,
3603,12.25.22 01:20:00 AM,9.768,0.0,,,,,,
3604,12.25.22 01:30:00 AM,9.669,0.0,,,,,,
3605,12.25.22 01:40:00 AM,9.669,0.0,,,,,,
3606,12.25.22 01:50:00 AM,9.669,0.0,,,,,,
3607,12.25.22 02:00:00 AM,9.669,0.0,,,,,,
3608,12.25.22 02:10:00 AM,9.571,0.0,,,,,,
3609,12.25.22 02:20:00 AM,9.571,0.0,,,,,,
3610,12.25.22 02:30:00 AM,9.571,0.0,,,,,,
3611,12.25.22 02:40:00 AM,9.472,0.0,,,,,,
3612,12.25.22 02:50:00 AM,9.472,0.0,,,,,,
3613,12.25.22 03:00:00 AM,9.472,0.0,,,,,,
3614,12.25.22 03:10:00 AM,9.571,0.0,,,,,,
3615,12.25.22 03:20:00 AM,9.472,0.0,,,,,,
3616,12.25.22 03:30:00 AM,9.472,0.0,,,,,,
3617,12.25.22 03:40:00 AM,9.472,0.0,,,,,,
3618,12.25.22 03:50:00 AM,9.373,0.0,,,,,,
3619,12.25.22 04:00:00 AM,9.373,0.0,,,,,,
3620,12.25.22 04:10:00 AM,9.373,0.0,,,,,,
3621,12.25.22 04:20:00 AM,9.373,0.0,,,,,,
3622,12.25.22 04:30:00 AM,9.275,0.0,,,,,,
3623,12.25.22 04:40:00 AM,9.275,0.0,,,,,,
3624,12.25.22 04:50:00 AM,9.275,0.0,,,,,,
3625,12.25.22 05:00:00 AM,9.275,0.0,,,,,,
3626,12.25.22 05:10:00 AM,9.275,0.0,,,,,,
3627,12.25.22 05:20:00 AM,9.275,0.0,,,,,,
3628,12.25.22 05:30:00 AM,9.275,0.0,,,,,,
3629,12.25.22 05:40:00 AM,9.176,0.0,,,,,,
3630,12.25.22 05:50:00 AM,9.275,0.0,,,,,,
3631,12.25.22 06:00:00 AM,9.275,0.0,,,,,,
3632,12.25.22 06:10:00 AM,9.176,0.0,,,,,,
3633,12.25.22 06:20:00 AM,9.176,0.0,,,,,,
3634,12.25.22 06:30:00 AM,9.077,0.0,,,,,,
3635,12.25.22 06:40:00 AM,8.978,0.0,,,,,,
3636,12.25.22 06:50:00 AM,8.978,0.0,,,,,,
3637,12.25.22 07:00:00 AM,8.779,0.0,,,,,,
3638,12.25.22 07:10:00 AM,8.581,0.0,,,,,,
3639,12.25.22 07:20:00 AM,8.481,0.0,,,,,,
3640,12.25.22 07:30:00 AM,8.282,0.0,,,,,,
3641,12.25.22 07:40:00 AM,8.182,0.0,,,,,,
3642,12.25.22 07:50:00 AM,8.182,0.0,,,,,,
3643,12.25.22 08:00:00 AM,7.983,10.8,,,,,,
3644,12.25.22 08:10:00 AM,7.983,10.8,,,,,,
3645,12.25.22 08:20:00 AM,7.983,10.8,,,,,,
3646,12.25.22 08:30:00 AM,7.882,75.3,,,,,,
3647,12.25.22 08:40:00 AM,7.882,118.4,,,,,,
3648,12.25.22 08:50:00 AM,7.983,86.1,,,,,,
3649,12.25.22 09:00:00 AM,7.983,139.9,,,,,,
3650,12.25.22 09:10:00 AM,7.983,172.2,,,,,,
3651,12.25.22 09:20:00 AM,8.082,215.3,,,,,,
3652,12.25.22 09:30:00 AM,8.282,279.9,,,,,,
3653,12.25.22 09:40:00 AM,8.481,236.8,,,,,,
3654,12.25.22 09:50:00 AM,8.581,279.9,,,,,,
3655,12.25.22 10:00:00 AM,8.481,344.4,,,,,,
3656,12.25.22 10:10:00 AM,8.581,366.0,,,,,,
3657,12.25.22 10:20:00 AM,8.779,398.3,,,,,,
3658,12.25.22 10:30:00 AM,9.077,624.3,,,,,,
3659,12.25.22 10:40:00 AM,9.373,807.3,,,,,,
3660,12.25.22 10:50:00 AM,9.669,828.8,,,,,,
3661,12.25.22 11:00:00 AM,9.965,850.4,,,,,,
3662,12.25.22 11:10:00 AM,10.063,839.6,,,,,,
3663,12.25.22 11:20:00 AM,10.161,731.9,,,,,,
3664,12.25.22 11:30:00 AM,10.357,742.7,,,,,,
3665,12.25.22 11:40:00 AM,10.455,731.9,,,,,,
3666,12.25.22 11:50:00 AM,10.455,645.8,,,,,,
3667,12.25.22 12:00:00 PM,10.651,667.4,,,,,,
3668,12.25.22 12:10:00 PM,10.651,419.8,,,,,,
3669,12.25.22 12:20:00 PM,10.651,387.5,,,,,,
3670,12.25.22 12:30:00 PM,10.651,344.4,,,,,,
3671,12.25.22 12:40:00 PM,10.651,441.3,,,,,,
3672,12.25.22 12:50:00 PM,10.651,236.8,,,,,,
3673,12.25.22 01:00:00 PM,10.651,279.9,,,,,,
3674,12.25.22 01:10:00 PM,10.748,161.5,,,,,,
3675,12.25.22 01:20:00 PM,10.651,236.8,,,,,,
3676,12.25.22 01:30:00 PM,10.651,215.3,,,,,,
3677,12.25.22 01:40:00 PM,10.748,409.0,,,,,,
3678,12.25.22 01:50:00 PM,10.944,570.5,,,,,,
3679,12.25.22 02:00:00 PM,11.431,839.6,,,,,,
3680,12.25.22 02:10:00 PM,11.528,559.7,,,,,,
3681,12.25.22 02:20:00 PM,11.528,495.1,,,,,,
3682,12.25.22 02:30:00 PM,11.625,462.9,,,,,,
3683,12.25.22 02:40:00 PM,11.625,484.4,,,,,,
3684,12.25.22 02:50:00 PM,11.722,419.8,,,,,,
3685,12.25.22 03:00:00 PM,12.013,419.8,,,,,,
3686,12.25.22 03:10:00 PM,12.594,290.6,,,,,,
3687,12.25.22 03:20:00 PM,12.883,226.0,,,,,,
3688,12.25.22 03:30:00 PM,12.980,236.8,,,,,,
3689,12.25.22 03:40:00 PM,13.173,226.0,,,,,,
3690,12.25.22 03:50:00 PM,13.269,183.0,,,,,,
3691,12.25.22 04:00:00 PM,13.173,172.2,,,,,,
3692,12.25.22 04:10:00 PM,13.076,96.9,,,,,,
3693,12.25.22 04:20:00 PM,12.883,43.1,,,,,,
3694,12.25.22 04:30:00 PM,12.787,0.0,,,,,,
3695,12.25.22 04:40:00 PM,12.883,0.0,,,,,,
3696,12.25.22 04:50:00 PM,13.076,0.0,,,,,,
3697,12.25.22 05:00:00 PM,13.461,0.0,,,,,,
3698,12.25.22 05:10:00 PM,13.558,0.0,,,,,,
3699,12.25.22 05:20:00 PM,13.654,0.0,,,,,,
3700,12.25.22 05:30:00 PM,13.654,0.0,,,,,,
3701,12.25.22 05:40:00 PM,13.654,0.0,,,,,,
3702,12.25.22 05:50:00 PM,13.654,0.0,,,,,,
3703,12.25.22 06:00:00 PM,13.558,0.0,,,,,,
3704,12.25.22 06:10:00 PM,13.654,0.0,,,,,,
3705,12.25.22 06:20:00 PM,13.750,0.0,,,,,,
3706,12.25.22 06:30:00 PM,13.846,0.0,,,,,,
3707,12.25.22 06:40:00 PM,13.846,0.0,,,,,,
3708,12.25.22 06:50:00 PM,13.846,0.0,,,,,,
3709,12.25.22 07:00:00 PM,13.942,0.0,,,,,,
3710,12.25.22 07:10:00 PM,14.038,0.0,,,,,,
3711,12.25.22 07:20:00 PM,14.230,0.0,,,,,,
3712,12.25.22 07:30:00 PM,14.230,0.0,,,,,,
3713,12.25.22 07:40:00 PM,14.230,0.0,,,,,,
3714,12.25.22 07:50:00 PM,14.230,0.0,,,,,,
3715,12.25.22 08:00:00 PM,14.134,0.0,,,,,,
3716,12.25.22 08:10:00 PM,14.038,0.0,,,,,,
3717,12.25.22 08:20:00 PM,14.038,0.0,,,,,,
3718,12.25.22 08:30:00 PM,14.134,0.0,,,,,,
3719,12.25.22 08:40:00 PM,14.230,0.0,,,,,,
3720,12.25.22 08:50:00 PM,14.230,0.0,,,,,,
3721,12.25.22 09:00:00 PM,14.230,0.0,,,,,,
3722,12.25.22 09:10:00 PM,14.421,0.0,,,,,,
3723,12.25.22 09:20:00 PM,14.421,0.0,,,,,,
3724,12.25.22 09:30:00 PM,14.421,0.0,,,,,,
3725,12.25.22 09:40:00 PM,14.325,0.0,,,,,,
3726,12.25.22 09:50:00 PM,14.325,0.0,,,,,,
3727,12.25.22 10:00:00 PM,14.230,0.0,,,,,,
3728,12.25.22 10:10:00 PM,14.134,0.0,,,,,,
3729,12.25.22 10:20:00 PM,14.230,0.0,,,,,,
3730,12.25.22 10:30:00 PM,14.230,0.0,,,,,,
3731,12.25.22 10:40:00 PM,14.230,0.0,,,,,,
3732,12.25.22 10:50:00 PM,14.230,0.0,,,,,,
3733,12.25.22 11:00:00 PM,14.230,0.0,,,,,,
3734,12.25.22 11:10:00 PM,14.038,0.0,,,,,,
3735,12.25.22 11:20:00 PM,14.134,0.0,,,,,,
3736,12.25.22 11:30:00 PM,14.230,0.0,,,,,,
3737,12.25.22 11:40:00 PM,14.325,0.0,,,,,,
3738,12.25.22 11:50:00 PM,14.325,0.0,,,,,,
3739,12.26.22 12:00:00 AM,14.134,0.0,,,,,,
3740,12.26.22 12:10:00 AM,14.134,0.0,,,,,,
3741,12.26.22 12:20:00 AM,14.325,0.0,,,,,,
3742,12.26.22 12:30:00 AM,14.230,0.0,,,,,,
3743,12.26.22 12:40:00 AM,14.134,0.0,,,,,,
3744,12.26.22 12:50:00 AM,14.134,0.0,,,,,,
3745,12.26.22 01:00:00 AM,14.230,0.0,,,,,,
3746,12.26.22 01:10:00 AM,14.421,0.0,,,,,,
3747,12.26.22 01:20:00 AM,14.421,0.0,,,,,,
3748,12.26.22 01:30:00 AM,14.230,0.0,,,,,,
3749,12.26.22 01:40:00 AM,14.230,0.0,,,,,,
3750,12.26.22 01:50:00 AM,14.325,0.0,,,,,,
3751,12.26.22 02:00:00 AM,14.325,0.0,,,,,,
3752,12.26.22 02:10:00 AM,14.421,0.0,,,,,,
3753,12.26.22 02:20:00 AM,14.421,0.0,,,,,,
3754,12.26.22 02:30:00 AM,14.325,0.0,,,,,,
3755,12.26.22 02:40:00 AM,14.325,0.0,,,,,,
3756,12.26.22 02:50:00 AM,14.325,0.0,,,,,,
3757,12.26.22 03:00:00 AM,14.134,0.0,,,,,,
3758,12.26.22 03:10:00 AM,14.134,0.0,,,,,,
3759,12.26.22 03:20:00 AM,14.230,0.0,,,,,,
3760,12.26.22 03:30:00 AM,14.134,0.0,,,,,,
3761,12.26.22 03:40:00 AM,14.134,0.0,,,,,,
3762,12.26.22 03:50:00 AM,14.134,0.0,,,,,,
3763,12.26.22 04:00:00 AM,14.230,0.0,,,,,,
3764,12.26.22 04:10:00 AM,14.230,0.0,,,,,,
3765,12.26.22 04:20:00 AM,14.230,0.0,,,,,,
3766,12.26.22 04:30:00 AM,14.230,0.0,,,,,,
3767,12.26.22 04:40:00 AM,14.421,0.0,,,,,,
3768,12.26.22 04:50:00 AM,14.421,0.0,,,,,,
3769,12.26.22 05:00:00 AM,14.421,0.0,,,,,,
3770,12.26.22 05:10:00 AM,14.421,0.0,,,,,,
3771,12.26.22 05:20:00 AM,14.517,0.0,,,,,,
3772,12.26.22 05:30:00 AM,14.421,0.0,,,,,,
3773,12.26.22 05:40:00 AM,14.421,0.0,,,,,,
3774,12.26.22 05:50:00 AM,14.421,0.0,,,,,,
3775,12.26.22 06:00:00 AM,14.325,0.0,,,,,,
3776,12.26.22 06:10:00 AM,14.421,0.0,,,,,,
3777,12.26.22 06:20:00 AM,14.325,0.0,,,,,,
3778,12.26.22 06:30:00 AM,14.230,0.0,,,,,,
3779,12.26.22 06:40:00 AM,14.230,0.0,,,,,,
3780,12.26.22 06:50:00 AM,14.134,0.0,,,,,,
3781,12.26.22 07:00:00 AM,14.134,0.0,,,,,,
3782,12.26.22 07:10:00 AM,14.134,0.0,,,,,,
3783,12.26.22 07:20:00 AM,14.038,0.0,,,,,,
3784,12.26.22 07:30:00 AM,14.038,0.0,,,,,,
3785,12.26.22 07:40:00 AM,14.134,0.0,,,,,,
3786,12.26.22 07:50:00 AM,14.230,0.0,,,,,,
3787,12.26.22 08:00:00 AM,14.230,0.0,,,,,,
3788,12.26.22 08:10:00 AM,14.134,0.0,,,,,,
3789,12.26.22 08:20:00 AM,14.038,0.0,,,,,,
3790,12.26.22 08:30:00 AM,13.654,0.0,,,,,,
3791,12.26.22 08:40:00 AM,13.365,0.0,,,,,,
3792,12.26.22 08:50:00 AM,13.076,0.0,,,,,,
3793,12.26.22 09:00:00 AM,12.787,10.8,,,,,,
3794,12.26.22 09:10:00 AM,12.497,10.8,,,,,,
3795,12.26.22 09:20:00 AM,12.304,10.8,,,,,,
3796,12.26.22 09:30:00 AM,12.497,10.8,,,,,,
3797,12.26.22 09:40:00 AM,12.497,10.8,,,,,,
3798,12.26.22 09:50:00 AM,12.497,32.3,,,,,,
3799,12.26.22 10:00:00 AM,12.304,43.1,,,,,,
3800,12.26.22 10:10:00 AM,12.207,21.5,,,,,,
3801,12.26.22 10:20:00 AM,12.207,21.5,,,,,,
3802,12.26.22 10:30:00 AM,12.304,32.3,,,,,,
3803,12.26.22 10:40:00 AM,12.207,64.6,,,,,,
3804,12.26.22 10:50:00 AM,12.110,32.3,,,,,,
3805,12.26.22 11:00:00 AM,12.013,43.1,,,,,,
3806,12.26.22 11:10:00 AM,11.916,43.1,,,,,,
3807,12.26.22 11:20:00 AM,11.916,86.1,,,,,,
3808,12.26.22 11:30:00 AM,11.819,86.1,,,,,,
3809,12.26.22 11:40:00 AM,11.819,53.8,,,,,,
3810,12.26.22 11:50:00 AM,11.722,53.8,,,,,,
3811,12.26.22 12:00:00 PM,11.722,64.6,,,,,,
3812,12.26.22 12:10:00 PM,11.722,53.8,,,,,,
3813,12.26.22 12:20:00 PM,11.722,75.3,,,,,,
3814,12.26.22 12:30:00 PM,11.625,139.9,,,,,,
3815,12.26.22 12:40:00 PM,11.625,75.3,,,,,,
3816,12.26.22 12:50:00 PM,11.625,86.1,,,,,,
3817,12.26.22 01:00:00 PM,11.528,86.1,,,,,,
3818,12.26.22 01:10:00 PM,11.431,86.1,,,,,,
3819,12.26.22 01:20:00 PM,11.431,75.3,,,,,,
3820,12.26.22 01:30:00 PM,11.334,75.3,,,,,,
3821,12.26.22 01:40:00 PM,11.236,86.1,,,,,,
3822,12.26.22 01:50:00 PM,11.139,53.8,,,,,,
3823,12.26.22 02:00:00 PM,11.139,64.6,,,,,,
3824,12.26.22 02:10:00 PM,11.139,75.3,,,,,,
3825,12.26.22 02:20:00 PM,11.139,75.3,,,,,,
3826,12.26.22 02:30:00 PM,11.236,107.6,,,,,,
3827,12.26.22 02:40:00 PM,11.236,161.5,,,,,,
3828,12.26.22 02:50:00 PM,11.334,236.8,,,,,,
3829,12.26.22 03:00:00 PM,11.431,139.9,,,,,,
3830,12.26.22 03:10:00 PM,11.431,129.2,,,,,,
3831,12.26.22 03:20:00 PM,11.528,150.7,,,,,,
3832,12.26.22 03:30:00 PM,11.528,96.9,,,,,,
3833,12.26.22 03:40:00 PM,11.528,129.2,,,,,,
3834,12.26.22 03:50:00 PM,11.625,53.8,,,,,,
3835,12.26.22 04:00:00 PM,11.528,32.3,,,,,,
3836,12.26.22 04:10:00 PM,11.625,10.8,,,,,,
3837,12.26.22 04:20:00 PM,11.625,10.8,,,,,,
3838,12.26.22 04:30:00 PM,11.625,0.0,,,,,,
3839,12.26.22 04:40:00 PM,11.625,0.0,,,,,,
3840,12.26.22 04:50:00 PM,11.625,0.0,,,,,,
3841,12.26.22 05:00:00 PM,11.625,0.0,,,,,,
3842,12.26.22 05:10:00 PM,11.625,0.0,,,,,,
3843,12.26.22 05:20:00 PM,11.625,0.0,,,,,,
3844,12.26.22 05:30:00 PM,11.625,0.0,,,,,,
3845,12.26.22 05:40:00 PM,11.625,0.0,,,,,,
3846,12.26.22 05:50:00 PM,11.625,0.0,,,,,,
3847,12.26.22 06:00:00 PM,11.722,0.0,,,,,,
3848,12.26.22 06:10:00 PM,11.722,0.0,,,,,,
3849,12.26.22 06:20:00 PM,11.819,0.0,,,,,,
3850,12.26.22 06:30:00 PM,11.819,0.0,,,,,,
3851,12.26.22 06:40:00 PM,11.819,0.0,,,,,,
3852,12.26.22 06:50:00 PM,11.819,0.0,,,,,,
3853,12.26.22 07:00:00 PM,11.819,0.0,,,,,,
3854,12.26.22 07:10:00 PM,11.916,0.0,,,,,,
3855,12.26.22 07:20:00 PM,11.819,0.0,,,,,,
3856,12.26.22 07:30:00 PM,11.722,0.0,,,,,,
3857,12.26.22 07:40:00 PM,10.944,0.0,,,,,,
3858,12.26.22 07:50:00 PM,10.357,0.0,,,,,,
3859,12.26.22 08:00:00 PM,10.063,0.0,,,,,,
3860,12.26.22 08:10:00 PM,9.965,0.0,,,,,,
3861,12.26.22 08:20:00 PM,9.866,0.0,,,,,,
3862,12.26.22 08:30:00 PM,9.669,0.0,,,,,,
3863,12.26.22 08:40:00 PM,9.571,0.0,,,,,,
3864,12.26.22 08:50:00 PM,9.571,0.0,,,,,,
3865,12.26.22 09:00:00 PM,9.571,0.0,,,,,,
3866,12.26.22 09:10:00 PM,9.571,0.0,,,,,,
3867,12.26.22 09:20:00 PM,9.669,0.0,,,,,,
3868,12.26.22 09:30:00 PM,9.768,0.0,,,,,,
3869,12.26.22 09:40:00 PM,9.669,0.0,,,,,,
3870,12.26.22 09:50:00 PM,9.669,0.0,,,,,,
3871,12.26.22 10:00:00 PM,9.571,0.0,,,,,,
3872,12.26.22 10:10:00 PM,9.571,0.0,,,,,,
3873,12.26.22 10:20:00 PM,9.571,0.0,,,,,,
3874,12.26.22 10:30:00 PM,9.571,0.0,,,,,,
3875,12.26.22 10:40:00 PM,9.571,0.0,,,,,,
3876,12.26.22 10:50:00 PM,9.472,0.0,,,,,,
3877,12.26.22 11:00:00 PM,9.472,0.0,,,,,,
3878,12.26.22 11:10:00 PM,9.373,0.0,,,,,,
3879,12.26.22 11:20:00 PM,9.176,0.0,,,,,,
3880,12.26.22 11:30:00 PM,9.077,0.0,,,,,,
3881,12.26.22 11:40:00 PM,8.978,0.0,,,,,,
3882,12.26.22 11:50:00 PM,8.879,0.0,,,,,,
3883,12.27.22 12:00:00 AM,8.779,0.0,,,,,,
3884,12.27.22 12:10:00 AM,8.680,0.0,,,,,,
3885,12.27.22 12:20:00 AM,8.481,0.0,,,,,,
3886,12.27.22 12:30:00 AM,8.382,0.0,,,,,,
3887,12.27.22 12:40:00 AM,8.282,0.0,,,,,,
3888,12.27.22 12:50:00 AM,8.182,0.0,,,,,,
3889,12.27.22 01:00:00 AM,8.082,0.0,,,,,,
3890,12.27.22 01:10:00 AM,7.983,0.0,,,,,,
3891,12.27.22 01:20:00 AM,7.682,0.0,,,,,,
3892,12.27.22 01:30:00 AM,7.481,0.0,,,,,,
3893,12.27.22 01:40:00 AM,7.381,0.0,,,,,,
3894,12.27.22 01:50:00 AM,7.179,0.0,,,,,,
3895,12.27.22 02:00:00 AM,6.877,0.0,,,,,,
3896,12.27.22 02:10:00 AM,6.573,0.0,,,,,,
3897,12.27.22 02:20:00 AM,6.471,0.0,,,,,,
3898,12.27.22 02:30:00 AM,6.471,0.0,,,,,,
