"Plot-Titel: 10347367"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10347367, SEN S/N: 10347367)","Intensität, Lux (LGR S/N: 10347367, SEN S/N: 10347367)","Dateiende (LGR S/N: 10347367)"
22005,12.02.22 02:07:20 PM,5.037,635.1,
22006,12.02.22 02:07:30 PM,5.037,635.1,
22007,12.02.22 02:07:40 PM,5.037,635.1,
22008,12.02.22 02:07:50 PM,5.037,624.3,
22009,12.02.22 02:08:00 PM,5.037,624.3,
22010,12.02.22 02:08:10 PM,5.037,624.3,
22011,12.02.22 02:08:20 PM,5.037,613.5,
22012,12.02.22 02:08:30 PM,5.037,613.5,
22013,12.02.22 02:08:40 PM,5.037,613.5,
22014,12.02.22 02:08:50 PM,5.037,613.5,
22015,12.02.22 02:09:00 PM,5.037,613.5,
22016,12.02.22 02:09:10 PM,5.037,602.8,
22017,12.02.22 02:09:20 PM,5.037,602.8,
22018,12.02.22 02:09:30 PM,5.037,602.8,
22019,12.02.22 02:09:40 PM,5.037,602.8,
22020,12.02.22 02:09:50 PM,5.037,602.8,
22021,12.02.22 02:10:00 PM,5.037,602.8,
22022,12.02.22 02:10:10 PM,5.037,602.8,
22023,12.02.22 02:10:20 PM,5.037,592.0,
22024,12.02.22 02:10:30 PM,5.037,592.0,
22025,12.02.22 02:10:40 PM,5.037,592.0,
22026,12.02.22 02:10:50 PM,5.037,592.0,
22027,12.02.22 02:11:00 PM,5.037,592.0,
22028,12.02.22 02:11:10 PM,5.037,581.3,
22029,12.02.22 02:11:20 PM,5.037,581.3,
22030,12.02.22 02:11:30 PM,5.037,581.3,
22031,12.02.22 02:11:40 PM,5.037,581.3,
22032,12.02.22 02:11:50 PM,5.037,581.3,
22033,12.02.22 02:12:00 PM,5.037,581.3,
22034,12.02.22 02:12:10 PM,5.037,581.3,
22035,12.02.22 02:12:20 PM,5.037,570.5,
22036,12.02.22 02:12:30 PM,4.934,570.5,
22037,12.02.22 02:12:40 PM,4.934,570.5,
22038,12.02.22 02:12:50 PM,4.934,570.5,
22039,12.02.22 02:13:00 PM,4.934,570.5,
22040,12.02.22 02:13:10 PM,4.934,559.7,
22041,12.02.22 02:13:20 PM,4.934,559.7,
22042,12.02.22 02:13:30 PM,4.934,559.7,
22043,12.02.22 02:13:40 PM,4.934,559.7,
22044,12.02.22 02:13:50 PM,4.934,549.0,
22045,12.02.22 02:14:00 PM,4.934,549.0,
22046,12.02.22 02:14:10 PM,4.934,549.0,
22047,12.02.22 02:14:20 PM,4.934,538.2,
22048,12.02.22 02:14:30 PM,4.934,538.2,
22049,12.02.22 02:14:40 PM,4.934,538.2,
22050,12.02.22 02:14:50 PM,4.934,527.4,
22051,12.02.22 02:15:00 PM,4.934,527.4,
22052,12.02.22 02:15:10 PM,4.934,527.4,
22053,12.02.22 02:15:20 PM,4.934,516.7,
22054,12.02.22 02:15:30 PM,4.934,516.7,
22055,12.02.22 02:15:40 PM,4.934,516.7,
22056,12.02.22 02:15:50 PM,4.934,516.7,
22057,12.02.22 02:16:00 PM,4.934,505.9,
22058,12.02.22 02:16:10 PM,4.934,505.9,
22059,12.02.22 02:16:20 PM,4.934,505.9,
22060,12.02.22 02:16:30 PM,4.934,495.1,
22061,12.02.22 02:16:40 PM,4.934,495.1,
22062,12.02.22 02:16:50 PM,4.934,495.1,
22063,12.02.22 02:17:00 PM,4.934,495.1,
22064,12.02.22 02:17:10 PM,4.934,484.4,
22065,12.02.22 02:17:20 PM,4.934,484.4,
22066,12.02.22 02:17:30 PM,4.934,484.4,
22067,12.02.22 02:17:40 PM,4.934,473.6,
22068,12.02.22 02:17:50 PM,4.934,473.6,
22069,12.02.22 02:18:00 PM,4.934,473.6,
22070,12.02.22 02:18:10 PM,4.934,473.6,
22071,12.02.22 02:18:20 PM,4.934,473.6,
22072,12.02.22 02:18:30 PM,4.934,473.6,
22073,12.02.22 02:18:40 PM,4.934,462.9,
22074,12.02.22 02:18:50 PM,4.934,462.9,
22075,12.02.22 02:19:00 PM,4.934,462.9,
22076,12.02.22 02:19:10 PM,4.934,462.9,
22077,12.02.22 02:19:20 PM,4.934,462.9,
22078,12.02.22 02:19:30 PM,4.934,462.9,
22079,12.02.22 02:19:40 PM,4.934,462.9,
22080,12.02.22 02:19:50 PM,4.934,452.1,
22081,12.02.22 02:20:00 PM,4.934,452.1,
22082,12.02.22 02:20:10 PM,4.934,452.1,
22083,12.02.22 02:20:20 PM,4.934,452.1,
22084,12.02.22 02:20:30 PM,4.934,452.1,
22085,12.02.22 02:20:40 PM,4.934,452.1,
22086,12.02.22 02:20:50 PM,4.934,452.1,
22087,12.02.22 02:21:00 PM,4.934,452.1,
22088,12.02.22 02:21:10 PM,4.934,452.1,
22089,12.02.22 02:21:20 PM,4.934,452.1,
22090,12.02.22 02:21:30 PM,4.934,452.1,
22091,12.02.22 02:21:40 PM,4.934,452.1,
22092,12.02.22 02:21:50 PM,4.934,441.3,
22093,12.02.22 02:22:00 PM,4.934,441.3,
22094,12.02.22 02:22:10 PM,4.934,441.3,
22095,12.02.22 02:22:20 PM,4.934,441.3,
22096,12.02.22 02:22:30 PM,4.934,441.3,
22097,12.02.22 02:22:40 PM,4.934,441.3,
22098,12.02.22 02:22:50 PM,4.934,441.3,
22099,12.02.22 02:23:00 PM,4.934,441.3,
22100,12.02.22 02:23:10 PM,4.934,430.6,
22101,12.02.22 02:23:20 PM,4.934,430.6,
22102,12.02.22 02:23:30 PM,4.934,430.6,
22103,12.02.22 02:23:40 PM,4.934,430.6,
22104,12.02.22 02:23:50 PM,4.934,430.6,
22105,12.02.22 02:24:00 PM,4.934,430.6,
22106,12.02.22 02:24:10 PM,4.934,430.6,
22107,12.02.22 02:24:20 PM,4.934,430.6,
22108,12.02.22 02:24:30 PM,4.934,430.6,
22109,12.02.22 02:24:40 PM,4.934,419.8,
22110,12.02.22 02:24:50 PM,4.934,419.8,
22111,12.02.22 02:25:00 PM,4.934,419.8,
22112,12.02.22 02:25:10 PM,4.934,419.8,
22113,12.02.22 02:25:20 PM,4.934,409.0,
22114,12.02.22 02:25:30 PM,4.934,409.0,
22115,12.02.22 02:25:40 PM,4.934,409.0,
22116,12.02.22 02:25:50 PM,4.934,409.0,
22117,12.02.22 02:26:00 PM,4.934,409.0,
22118,12.02.22 02:26:10 PM,4.934,409.0,
22119,12.02.22 02:26:20 PM,4.934,398.3,
22120,12.02.22 02:26:30 PM,4.934,398.3,
22121,12.02.22 02:26:40 PM,4.934,398.3,
22122,12.02.22 02:26:50 PM,4.934,398.3,
22123,12.02.22 02:27:00 PM,4.934,398.3,
22124,12.02.22 02:27:10 PM,4.934,398.3,
22125,12.02.22 02:27:20 PM,5.037,387.5,
22126,12.02.22 02:27:30 PM,4.934,387.5,
22127,12.02.22 02:27:40 PM,5.037,387.5,
22128,12.02.22 02:27:50 PM,4.934,387.5,
22129,12.02.22 02:28:00 PM,5.037,387.5,
22130,12.02.22 02:28:10 PM,5.037,387.5,
22131,12.02.22 02:28:20 PM,5.037,387.5,
22132,12.02.22 02:28:30 PM,5.037,387.5,
22133,12.02.22 02:28:40 PM,5.037,387.5,
22134,12.02.22 02:28:50 PM,5.037,387.5,
22135,12.02.22 02:29:00 PM,5.037,387.5,
22136,12.02.22 02:29:10 PM,5.037,387.5,
22137,12.02.22 02:29:20 PM,5.037,387.5,
22138,12.02.22 02:29:30 PM,5.037,376.7,
22139,12.02.22 02:29:40 PM,5.037,387.5,
22140,12.02.22 02:29:50 PM,5.037,387.5,
22141,12.02.22 02:30:00 PM,5.037,387.5,
22142,12.02.22 02:30:10 PM,5.037,387.5,
22143,12.02.22 02:30:20 PM,5.037,387.5,
22144,12.02.22 02:30:30 PM,5.037,387.5,
22145,12.02.22 02:30:40 PM,5.037,387.5,
22146,12.02.22 02:30:50 PM,5.037,387.5,
22147,12.02.22 02:31:00 PM,5.037,387.5,
22148,12.02.22 02:31:10 PM,5.037,387.5,
22149,12.02.22 02:31:20 PM,5.037,387.5,
22150,12.02.22 02:31:30 PM,5.037,387.5,
22151,12.02.22 02:31:40 PM,5.037,387.5,
22152,12.02.22 02:31:50 PM,5.037,387.5,
22153,12.02.22 02:32:00 PM,5.037,387.5,
22154,12.02.22 02:32:10 PM,5.037,387.5,
22155,12.02.22 02:32:20 PM,5.037,387.5,
22156,12.02.22 02:32:30 PM,5.037,398.3,
22157,12.02.22 02:32:40 PM,5.037,398.3,
22158,12.02.22 02:32:50 PM,5.037,398.3,
22159,12.02.22 02:33:00 PM,5.037,398.3,
22160,12.02.22 02:33:10 PM,5.037,398.3,
22161,12.02.22 02:33:20 PM,5.037,398.3,
22162,12.02.22 02:33:30 PM,5.037,398.3,
22163,12.02.22 02:33:40 PM,5.037,409.0,
22164,12.02.22 02:33:50 PM,5.037,409.0,
22165,12.02.22 02:34:00 PM,5.037,409.0,
22166,12.02.22 02:34:10 PM,5.037,409.0,
22167,12.02.22 02:34:20 PM,5.037,409.0,
22168,12.02.22 02:34:30 PM,5.037,409.0,
22169,12.02.22 02:34:40 PM,5.037,409.0,
22170,12.02.22 02:34:50 PM,5.037,409.0,
22171,12.02.22 02:35:00 PM,5.037,409.0,
22172,12.02.22 02:35:10 PM,5.037,409.0,
22173,12.02.22 02:35:20 PM,5.037,419.8,
22174,12.02.22 02:35:30 PM,5.037,419.8,
22175,12.02.22 02:35:40 PM,5.037,419.8,
22176,12.02.22 02:35:50 PM,5.037,419.8,
22177,12.02.22 02:36:00 PM,5.037,419.8,
22178,12.02.22 02:36:10 PM,5.037,430.6,
22179,12.02.22 02:36:20 PM,5.037,430.6,
22180,12.02.22 02:36:30 PM,5.037,430.6,
22181,12.02.22 02:36:40 PM,5.037,430.6,
22182,12.02.22 02:36:50 PM,5.037,430.6,
22183,12.02.22 02:37:00 PM,5.037,430.6,
22184,12.02.22 02:37:10 PM,5.037,430.6,
22185,12.02.22 02:37:20 PM,5.037,441.3,
22186,12.02.22 02:37:30 PM,5.037,441.3,
22187,12.02.22 02:37:40 PM,5.037,441.3,
22188,12.02.22 02:37:50 PM,5.037,441.3,
22189,12.02.22 02:38:00 PM,5.037,441.3,
22190,12.02.22 02:38:10 PM,5.037,452.1,
22191,12.02.22 02:38:20 PM,5.037,452.1,
22192,12.02.22 02:38:30 PM,5.037,452.1,
22193,12.02.22 02:38:40 PM,5.141,452.1,
22194,12.02.22 02:38:50 PM,5.141,452.1,
22195,12.02.22 02:39:00 PM,5.037,462.9,
22196,12.02.22 02:39:10 PM,5.141,462.9,
22197,12.02.22 02:39:20 PM,5.037,462.9,
22198,12.02.22 02:39:30 PM,5.037,462.9,
22199,12.02.22 02:39:40 PM,5.141,473.6,
22200,12.02.22 02:39:50 PM,5.037,473.6,
22201,12.02.22 02:40:00 PM,5.141,473.6,
22202,12.02.22 02:40:10 PM,5.037,473.6,
22203,12.02.22 02:40:20 PM,5.141,473.6,
22204,12.02.22 02:40:30 PM,5.141,484.4,
22205,12.02.22 02:40:40 PM,5.141,484.4,
22206,12.02.22 02:40:50 PM,5.141,484.4,
22207,12.02.22 02:41:00 PM,5.141,484.4,
22208,12.02.22 02:41:10 PM,5.141,484.4,
22209,12.02.22 02:41:20 PM,5.141,495.1,
22210,12.02.22 02:41:30 PM,5.141,495.1,
22211,12.02.22 02:41:40 PM,5.141,495.1,
22212,12.02.22 02:41:50 PM,5.141,495.1,
22213,12.02.22 02:42:00 PM,5.141,495.1,
22214,12.02.22 02:42:10 PM,5.141,505.9,
22215,12.02.22 02:42:20 PM,5.141,505.9,
22216,12.02.22 02:42:30 PM,5.141,505.9,
22217,12.02.22 02:42:40 PM,5.141,505.9,
22218,12.02.22 02:42:50 PM,5.141,516.7,
22219,12.02.22 02:43:00 PM,5.141,516.7,
22220,12.02.22 02:43:10 PM,5.141,516.7,
22221,12.02.22 02:43:20 PM,5.141,516.7,
22222,12.02.22 02:43:30 PM,5.141,516.7,
22223,12.02.22 02:43:40 PM,5.141,516.7,
22224,12.02.22 02:43:50 PM,5.141,516.7,
22225,12.02.22 02:44:00 PM,5.141,527.4,
22226,12.02.22 02:44:10 PM,5.141,527.4,
22227,12.02.22 02:44:20 PM,5.141,527.4,
22228,12.02.22 02:44:30 PM,5.141,527.4,
22229,12.02.22 02:44:40 PM,5.141,527.4,
22230,12.02.22 02:44:50 PM,5.141,527.4,
22231,12.02.22 02:45:00 PM,5.141,527.4,
22232,12.02.22 02:45:10 PM,5.141,527.4,
22233,12.02.22 02:45:20 PM,5.141,527.4,
22234,12.02.22 02:45:30 PM,5.141,538.2,
22235,12.02.22 02:45:40 PM,5.141,538.2,
22236,12.02.22 02:45:50 PM,5.141,538.2,
22237,12.02.22 02:46:00 PM,5.141,538.2,
22238,12.02.22 02:46:10 PM,5.141,538.2,
22239,12.02.22 02:46:20 PM,5.141,538.2,
22240,12.02.22 02:46:30 PM,5.141,538.2,
22241,12.02.22 02:46:40 PM,5.141,538.2,
22242,12.02.22 02:46:50 PM,5.141,538.2,
22243,12.02.22 02:47:00 PM,5.141,538.2,
22244,12.02.22 02:47:10 PM,5.141,538.2,
22245,12.02.22 02:47:20 PM,5.141,538.2,
22246,12.02.22 02:47:30 PM,5.141,538.2,
22247,12.02.22 02:47:40 PM,5.141,538.2,
22248,12.02.22 02:47:50 PM,5.141,538.2,
22249,12.02.22 02:48:00 PM,5.141,538.2,
22250,12.02.22 02:48:10 PM,5.141,538.2,
22251,12.02.22 02:48:20 PM,5.141,538.2,
22252,12.02.22 02:48:30 PM,5.141,538.2,
22253,12.02.22 02:48:40 PM,5.141,538.2,
22254,12.02.22 02:48:50 PM,5.141,538.2,
22255,12.02.22 02:49:00 PM,5.141,549.0,
22256,12.02.22 02:49:10 PM,5.141,549.0,
22257,12.02.22 02:49:20 PM,5.141,549.0,
22258,12.02.22 02:49:30 PM,5.141,549.0,
22259,12.02.22 02:49:40 PM,5.141,549.0,
22260,12.02.22 02:49:50 PM,5.141,549.0,
22261,12.02.22 02:50:00 PM,5.141,549.0,
22262,12.02.22 02:50:10 PM,5.141,549.0,
22263,12.02.22 02:50:20 PM,5.141,549.0,
22264,12.02.22 02:50:30 PM,5.141,538.2,
22265,12.02.22 02:50:40 PM,5.141,549.0,
22266,12.02.22 02:50:50 PM,5.141,538.2,
22267,12.02.22 02:51:00 PM,5.141,538.2,
22268,12.02.22 02:51:10 PM,5.141,538.2,
22269,12.02.22 02:51:20 PM,5.141,538.2,
22270,12.02.22 02:51:30 PM,5.141,538.2,
22271,12.02.22 02:51:40 PM,5.141,538.2,
22272,12.02.22 02:51:50 PM,5.141,538.2,
22273,12.02.22 02:52:00 PM,5.141,538.2,
22274,12.02.22 02:52:10 PM,5.141,538.2,
22275,12.02.22 02:52:20 PM,5.141,538.2,
22276,12.02.22 02:52:30 PM,5.141,538.2,
22277,12.02.22 02:52:40 PM,5.141,538.2,
22278,12.02.22 02:52:50 PM,5.141,538.2,
22279,12.02.22 02:53:00 PM,5.141,538.2,
22280,12.02.22 02:53:10 PM,5.141,538.2,
22281,12.02.22 02:53:20 PM,5.141,538.2,
22282,12.02.22 02:53:30 PM,5.141,538.2,
22283,12.02.22 02:53:40 PM,5.141,538.2,
22284,12.02.22 02:53:50 PM,5.141,538.2,
22285,12.02.22 02:54:00 PM,5.141,538.2,
22286,12.02.22 02:54:10 PM,5.141,538.2,
22287,12.02.22 02:54:20 PM,5.141,538.2,
22288,12.02.22 02:54:30 PM,5.141,538.2,
22289,12.02.22 02:54:40 PM,5.141,538.2,
22290,12.02.22 02:54:50 PM,5.141,538.2,
22291,12.02.22 02:55:00 PM,5.141,549.0,
22292,12.02.22 02:55:10 PM,5.141,549.0,
22293,12.02.22 02:55:20 PM,5.141,549.0,
22294,12.02.22 02:55:30 PM,5.141,549.0,
22295,12.02.22 02:55:40 PM,5.141,559.7,
22296,12.02.22 02:55:50 PM,5.141,559.7,
22297,12.02.22 02:56:00 PM,5.141,559.7,
22298,12.02.22 02:56:10 PM,5.141,559.7,
22299,12.02.22 02:56:20 PM,5.141,570.5,
22300,12.02.22 02:56:30 PM,5.141,570.5,
22301,12.02.22 02:56:40 PM,5.141,581.3,
22302,12.02.22 02:56:50 PM,5.141,581.3,
22303,12.02.22 02:57:00 PM,5.141,581.3,
22304,12.02.22 02:57:10 PM,5.141,592.0,
22305,12.02.22 02:57:20 PM,5.141,592.0,
22306,12.02.22 02:57:30 PM,5.141,602.8,
22307,12.02.22 02:57:40 PM,5.141,602.8,
22308,12.02.22 02:57:50 PM,5.141,602.8,
22309,12.02.22 02:58:00 PM,5.141,613.5,
22310,12.02.22 02:58:10 PM,5.141,613.5,
22311,12.02.22 02:58:20 PM,5.141,624.3,
22312,12.02.22 02:58:30 PM,5.141,624.3,
22313,12.02.22 02:58:40 PM,5.141,624.3,
22314,12.02.22 02:58:50 PM,5.141,635.1,
22315,12.02.22 02:59:00 PM,5.141,635.1,
22316,12.02.22 02:59:10 PM,5.141,645.8,
22317,12.02.22 02:59:20 PM,5.141,645.8,
22318,12.02.22 02:59:30 PM,5.141,645.8,
22319,12.02.22 02:59:40 PM,5.141,656.6,
22320,12.02.22 02:59:50 PM,5.141,656.6,
22321,12.02.22 03:00:00 PM,5.141,667.4,
22322,12.02.22 03:00:10 PM,5.141,667.4,
22323,12.02.22 03:00:20 PM,5.141,667.4,
22324,12.02.22 03:00:30 PM,5.141,678.1,
22325,12.02.22 03:00:40 PM,5.141,688.9,
22326,12.02.22 03:00:50 PM,5.141,688.9,
22327,12.02.22 03:01:00 PM,5.141,688.9,
22328,12.02.22 03:01:10 PM,5.141,699.7,
22329,12.02.22 03:01:20 PM,5.141,699.7,
22330,12.02.22 03:01:30 PM,5.141,710.4,
22331,12.02.22 03:01:40 PM,5.141,710.4,
22332,12.02.22 03:01:50 PM,5.141,721.2,
22333,12.02.22 03:02:00 PM,5.141,721.2,
22334,12.02.22 03:02:10 PM,5.141,731.9,
22335,12.02.22 03:02:20 PM,5.141,731.9,
22336,12.02.22 03:02:30 PM,5.141,742.7,
22337,12.02.22 03:02:40 PM,5.141,742.7,
22338,12.02.22 03:02:50 PM,5.141,742.7,
22339,12.02.22 03:03:00 PM,5.141,753.5,
22340,12.02.22 03:03:10 PM,5.141,753.5,
22341,12.02.22 03:03:20 PM,5.141,753.5,
22342,12.02.22 03:03:30 PM,5.141,764.2,
22343,12.02.22 03:03:40 PM,5.141,764.2,
22344,12.02.22 03:03:50 PM,5.141,764.2,
22345,12.02.22 03:04:00 PM,5.141,775.0,
22346,12.02.22 03:04:10 PM,5.141,775.0,
22347,12.02.22 03:04:20 PM,5.141,775.0,
22348,12.02.22 03:04:30 PM,5.141,775.0,
22349,12.02.22 03:04:40 PM,5.141,785.8,
22350,12.02.22 03:04:50 PM,5.141,785.8,
22351,12.02.22 03:05:00 PM,5.141,796.5,
22352,12.02.22 03:05:10 PM,5.141,796.5,
22353,12.02.22 03:05:20 PM,5.141,796.5,
22354,12.02.22 03:05:30 PM,5.141,807.3,
22355,12.02.22 03:05:40 PM,5.244,807.3,
22356,12.02.22 03:05:50 PM,5.244,807.3,
22357,12.02.22 03:06:00 PM,5.244,818.1,
22358,12.02.22 03:06:10 PM,5.244,818.1,
22359,12.02.22 03:06:20 PM,5.244,828.8,
22360,12.02.22 03:06:30 PM,5.244,828.8,
22361,12.02.22 03:06:40 PM,5.244,839.6,
22362,12.02.22 03:06:50 PM,5.244,839.6,
22363,12.02.22 03:07:00 PM,5.244,839.6,
22364,12.02.22 03:07:10 PM,5.244,850.4,
22365,12.02.22 03:07:20 PM,5.244,861.1,
22366,12.02.22 03:07:30 PM,5.244,861.1,
22367,12.02.22 03:07:40 PM,5.244,861.1,
22368,12.02.22 03:07:50 PM,5.244,871.9,
22369,12.02.22 03:08:00 PM,5.244,871.9,
22370,12.02.22 03:08:10 PM,5.244,882.6,
22371,12.02.22 03:08:20 PM,5.244,882.6,
22372,12.02.22 03:08:30 PM,5.244,893.4,
22373,12.02.22 03:08:40 PM,5.244,904.2,
22374,12.02.22 03:08:50 PM,5.244,904.2,
22375,12.02.22 03:09:00 PM,5.244,904.2,
22376,12.02.22 03:09:10 PM,5.244,914.9,
22377,12.02.22 03:09:20 PM,5.244,914.9,
22378,12.02.22 03:09:30 PM,5.347,925.7,
22379,12.02.22 03:09:40 PM,5.347,925.7,
22380,12.02.22 03:09:50 PM,5.347,936.5,
22381,12.02.22 03:10:00 PM,5.347,947.2,
22382,12.02.22 03:10:10 PM,5.347,947.2,
22383,12.02.22 03:10:20 PM,5.347,947.2,
22384,12.02.22 03:10:30 PM,5.347,958.0,
22385,12.02.22 03:10:40 PM,5.347,958.0,
22386,12.02.22 03:10:50 PM,5.347,968.8,
22387,12.02.22 03:11:00 PM,5.347,968.8,
22388,12.02.22 03:11:10 PM,5.347,979.5,
22389,12.02.22 03:11:20 PM,5.347,979.5,
22390,12.02.22 03:11:30 PM,5.347,979.5,
22391,12.02.22 03:11:40 PM,5.347,990.3,
22392,12.02.22 03:11:50 PM,5.347,990.3,
22393,12.02.22 03:12:00 PM,5.347,990.3,
22394,12.02.22 03:12:10 PM,5.347,990.3,
22395,12.02.22 03:12:20 PM,5.347,990.3,
22396,12.02.22 03:12:30 PM,5.347,1001.0,
22397,12.02.22 03:12:40 PM,5.347,1001.0,
22398,12.02.22 03:12:50 PM,5.347,1001.0,
22399,12.02.22 03:13:00 PM,5.347,1001.0,
22400,12.02.22 03:13:10 PM,5.347,1001.0,
22401,12.02.22 03:13:20 PM,5.347,1001.0,
22402,12.02.22 03:13:30 PM,5.347,1011.8,
22403,12.02.22 03:13:40 PM,5.347,1011.8,
22404,12.02.22 03:13:50 PM,5.347,1011.8,
22405,12.02.22 03:14:00 PM,5.347,1011.8,
22406,12.02.22 03:14:10 PM,5.347,1011.8,
22407,12.02.22 03:14:20 PM,5.347,1011.8,
22408,12.02.22 03:14:30 PM,5.347,1022.6,
22409,12.02.22 03:14:40 PM,5.347,1022.6,
22410,12.02.22 03:14:50 PM,5.347,1033.3,
22411,12.02.22 03:15:00 PM,5.347,1033.3,
22412,12.02.22 03:15:10 PM,5.347,1033.3,
22413,12.02.22 03:15:20 PM,5.347,1033.3,
22414,12.02.22 03:15:30 PM,5.347,1044.1,
22415,12.02.22 03:15:40 PM,5.347,1044.1,
22416,12.02.22 03:15:50 PM,5.347,1054.9,
22417,12.02.22 03:16:00 PM,5.347,1054.9,
22418,12.02.22 03:16:10 PM,5.347,1065.6,
22419,12.02.22 03:16:20 PM,5.347,1076.4,
22420,12.02.22 03:16:30 PM,5.347,1076.4,
22421,12.02.22 03:16:40 PM,5.347,1087.2,
22422,12.02.22 03:16:50 PM,5.347,1087.2,
22423,12.02.22 03:17:00 PM,5.347,1097.9,
22424,12.02.22 03:17:10 PM,5.347,1108.7,
22425,12.02.22 03:17:20 PM,5.347,1108.7,
22426,12.02.22 03:17:30 PM,5.347,1119.5,
22427,12.02.22 03:17:40 PM,5.347,1130.2,
22428,12.02.22 03:17:50 PM,5.347,1130.2,
22429,12.02.22 03:18:00 PM,5.347,1141.0,
22430,12.02.22 03:18:10 PM,5.347,1151.7,
22431,12.02.22 03:18:20 PM,5.347,1162.5,
22432,12.02.22 03:18:30 PM,5.347,1162.5,
22433,12.02.22 03:18:40 PM,5.347,1173.3,
22434,12.02.22 03:18:50 PM,5.347,1184.0,
22435,12.02.22 03:19:00 PM,5.347,1194.8,
22436,12.02.22 03:19:10 PM,5.347,1194.8,
22437,12.02.22 03:19:20 PM,5.347,1205.6,
22438,12.02.22 03:19:30 PM,5.347,1216.3,
22439,12.02.22 03:19:40 PM,5.347,1227.1,
22440,12.02.22 03:19:50 PM,5.347,1227.1,
22441,12.02.22 03:20:00 PM,5.347,1237.9,
22442,12.02.22 03:20:10 PM,5.347,1248.6,
22443,12.02.22 03:20:20 PM,5.347,1248.6,
22444,12.02.22 03:20:30 PM,5.347,1259.4,
22445,12.02.22 03:20:40 PM,5.347,1270.1,
22446,12.02.22 03:20:50 PM,5.347,1270.1,
22447,12.02.22 03:21:00 PM,5.347,1280.9,
22448,12.02.22 03:21:10 PM,5.347,1291.7,
22449,12.02.22 03:21:20 PM,5.347,1291.7,
22450,12.02.22 03:21:30 PM,5.347,1302.4,
22451,12.02.22 03:21:40 PM,5.347,1302.4,
22452,12.02.22 03:21:50 PM,5.347,1313.2,
22453,12.02.22 03:22:00 PM,5.347,1313.2,
22454,12.02.22 03:22:10 PM,5.347,1324.0,
22455,12.02.22 03:22:20 PM,5.347,1334.7,
22456,12.02.22 03:22:30 PM,5.347,1334.7,
22457,12.02.22 03:22:40 PM,5.347,1334.7,
22458,12.02.22 03:22:50 PM,5.347,1345.5,
22459,12.02.22 03:23:00 PM,5.347,1345.5,
22460,12.02.22 03:23:10 PM,5.347,1356.3,
22461,12.02.22 03:23:20 PM,5.347,1356.3,
22462,12.02.22 03:23:30 PM,5.347,1367.0,
22463,12.02.22 03:23:40 PM,5.347,1377.8,
22464,12.02.22 03:23:50 PM,5.347,1377.8,
22465,12.02.22 03:24:00 PM,5.347,1377.8,
22466,12.02.22 03:24:10 PM,5.347,1377.8,
22467,12.02.22 03:24:20 PM,5.347,1377.8,
22468,12.02.22 03:24:30 PM,5.347,1377.8,
22469,12.02.22 03:24:40 PM,5.347,1377.8,
22470,12.02.22 03:24:50 PM,5.347,1377.8,
22471,12.02.22 03:25:00 PM,5.347,1377.8,
22472,12.02.22 03:25:10 PM,5.347,1377.8,
22473,12.02.22 03:25:20 PM,5.347,1377.8,
22474,12.02.22 03:25:30 PM,5.347,1377.8,
22475,12.02.22 03:25:40 PM,5.347,1377.8,
22476,12.02.22 03:25:50 PM,5.347,1377.8,
22477,12.02.22 03:26:00 PM,5.347,1377.8,
22478,12.02.22 03:26:10 PM,5.347,1377.8,
22479,12.02.22 03:26:20 PM,5.347,1377.8,
22480,12.02.22 03:26:30 PM,5.347,1377.8,
22481,12.02.22 03:26:40 PM,5.347,1377.8,
22482,12.02.22 03:26:50 PM,5.347,1377.8,
22483,12.02.22 03:27:00 PM,5.347,1377.8,
22484,12.02.22 03:27:10 PM,5.347,1377.8,
22485,12.02.22 03:27:20 PM,5.347,1377.8,
22486,12.02.22 03:27:30 PM,5.347,1377.8,
22487,12.02.22 03:27:40 PM,5.347,1356.3,
22488,12.02.22 03:27:50 PM,5.347,1356.3,
22489,12.02.22 03:28:00 PM,5.347,1345.5,
22490,12.02.22 03:28:10 PM,5.347,1334.7,
22491,12.02.22 03:28:20 PM,5.347,1324.0,
22492,12.02.22 03:28:30 PM,5.347,1302.4,
22493,12.02.22 03:28:40 PM,5.347,1291.7,
22494,12.02.22 03:28:50 PM,5.347,1280.9,
22495,12.02.22 03:29:00 PM,5.347,1259.4,
22496,12.02.22 03:29:10 PM,5.347,1237.9,
22497,12.02.22 03:29:20 PM,5.347,1227.1,
22498,12.02.22 03:29:30 PM,5.347,1205.6,
22499,12.02.22 03:29:40 PM,5.347,1184.0,
22500,12.02.22 03:29:50 PM,5.347,1162.5,
22501,12.02.22 03:30:00 PM,5.347,1151.7,
22502,12.02.22 03:30:10 PM,5.347,1130.2,
22503,12.02.22 03:30:20 PM,5.347,1119.5,
22504,12.02.22 03:30:30 PM,5.347,1097.9,
22505,12.02.22 03:30:40 PM,5.347,1087.2,
22506,12.02.22 03:30:50 PM,5.347,1065.6,
22507,12.02.22 03:31:00 PM,5.347,1054.9,
22508,12.02.22 03:31:10 PM,5.347,1044.1,
22509,12.02.22 03:31:20 PM,5.347,1033.3,
22510,12.02.22 03:31:30 PM,5.347,1011.8,
22511,12.02.22 03:31:40 PM,5.347,1011.8,
22512,12.02.22 03:31:50 PM,5.347,1001.0,
22513,12.02.22 03:32:00 PM,5.347,990.3,
