Logger_id,Location_id,time,PM10,PM25
5002-0872,1,2019-01-18 11:20:54+00,12.6,7.6
5002-0872,1,2019-01-18 11:20:56+00,12.5,7.4
5002-0872,1,2019-01-18 11:20:58+00,12,7.5
5002-0872,1,2019-01-18 11:21:00+00,12.1,7.4
5002-0872,1,2019-01-18 11:21:02+00,12.3,7.4
5002-0872,1,2019-01-18 11:21:04+00,12.6,7.5
5002-0872,1,2019-01-18 11:21:06+00,12.9,7.5
5002-0872,1,2019-01-18 11:21:08+00,12.8,7.6
5002-0872,1,2019-01-18 11:21:10+00,12.3,7.5
5002-0872,1,2019-01-18 11:21:12+00,12.3,7.4
5002-0872,1,2019-01-18 11:21:14+00,11.9,7.3
5002-0872,1,2019-01-18 11:21:16+00,11.3,7.1
5002-0872,1,2019-01-18 11:21:18+00,11.3,7
5002-0872,1,2019-01-18 11:21:20+00,11.2,7
5002-0872,1,2019-01-18 11:21:22+00,11.6,7
5002-0872,1,2019-01-18 11:21:24+00,11,7
5002-0872,1,2019-01-18 11:21:26+00,10.9,7
5002-0872,1,2019-01-18 11:21:28+00,10.5,7
5002-0872,1,2019-01-18 11:21:30+00,10.5,7
5002-0872,1,2019-01-18 11:21:32+00,10.3,6.9
5002-0872,1,2019-01-18 11:21:34+00,10.3,6.8
5002-0872,1,2019-01-18 11:21:36+00,9.7,6.7
5002-0872,1,2019-01-18 11:21:38+00,9.8,6.6
5002-0872,1,2019-01-18 11:21:40+00,9.6,6.5
5002-0872,1,2019-01-18 11:21:42+00,9.8,6.6
5002-0872,1,2019-01-18 11:21:45+00,10,6.7
5002-0872,1,2019-01-18 11:21:49+00,11.6,7
5002-0872,1,2019-01-18 11:21:51+00,10.9,7
5002-0872,1,2019-01-18 11:21:53+00,10.7,6.9
5002-0872,1,2019-01-18 11:21:55+00,10.8,6.9
5002-0872,1,2019-01-18 11:21:59+00,11.1,7
5002-0872,1,2019-01-18 11:22:01+00,10.6,7
5002-0872,1,2019-01-18 11:22:03+00,10.7,7
5002-0872,1,2019-01-18 11:22:05+00,10.7,7.1
5002-0872,1,2019-01-18 11:22:09+00,11.2,7
5002-0872,1,2019-01-18 11:22:11+00,11.8,7
5002-0872,1,2019-01-18 11:22:13+00,13.1,7.1
5002-0872,1,2019-01-18 11:22:15+00,13.4,7.1
5002-0872,1,2019-01-18 11:22:19+00,12.5,7
5002-0872,1,2019-01-18 11:22:21+00,12.7,6.9
5002-0872,1,2019-01-18 11:22:23+00,13.4,7
5002-0872,1,2019-01-18 11:22:25+00,13.8,7
5002-0872,1,2019-01-18 11:22:29+00,14.8,7
5002-0872,1,2019-01-18 11:22:31+00,14.8,7
5002-0872,1,2019-01-18 11:22:33+00,15.1,7.1
5002-0872,1,2019-01-18 11:22:35+00,15.4,7.1
5002-0872,1,2019-01-18 11:22:39+00,14.9,7.3
5002-0872,1,2019-01-18 11:22:41+00,14.3,7.2
5002-0872,1,2019-01-18 11:22:43+00,13.8,7.2
5002-0872,1,2019-01-18 11:22:45+00,13.6,7.1
5002-0872,1,2019-01-18 11:22:49+00,13.4,7
5002-0872,1,2019-01-18 11:22:50+00,13.3,7
5002-0872,1,2019-01-18 11:22:52+00,12.6,7
5002-0872,1,2019-01-18 11:22:54+00,12.4,7
5002-0872,1,2019-01-18 11:22:56+00,11.6,6.8
5002-0872,1,2019-01-18 11:22:58+00,11,6.9
5002-0872,1,2019-01-18 11:23:00+00,11.6,6.9
5002-0872,1,2019-01-18 11:23:02+00,11.9,6.9
5002-0872,1,2019-01-18 11:23:04+00,11.8,6.8
5002-0872,1,2019-01-18 11:23:06+00,11.6,6.8
5002-0872,1,2019-01-18 11:23:08+00,12,6.9
5002-0872,1,2019-01-18 11:23:10+00,11.5,6.9
5002-0872,1,2019-01-18 11:23:12+00,11.2,6.8
5002-0872,1,2019-01-18 11:23:14+00,11.3,6.9
5002-0872,1,2019-01-18 11:23:16+00,11.4,7
5002-0872,1,2019-01-18 11:23:18+00,11.4,7.2
5002-0872,1,2019-01-18 11:23:20+00,12.1,7.2
5002-0872,1,2019-01-18 11:23:22+00,12.2,7.3
5002-0872,1,2019-01-18 11:23:24+00,12.3,7.2
5002-0872,1,2019-01-18 11:23:26+00,12.7,7.4
5002-0872,1,2019-01-18 11:23:28+00,12.7,7.4
5002-0872,1,2019-01-18 11:23:30+00,12.4,7.4
5002-0872,1,2019-01-18 11:23:32+00,12.4,7.4
5002-0872,1,2019-01-18 11:23:34+00,11.9,7.3
5002-0872,1,2019-01-18 11:23:36+00,12.3,7.4
5002-0872,1,2019-01-18 11:23:38+00,13.1,7.3
5002-0872,1,2019-01-18 11:23:40+00,13.5,7.3
5002-0872,1,2019-01-18 11:23:42+00,13.5,7.2
5002-0872,1,2019-01-18 11:23:44+00,13.4,7.2
5002-0872,1,2019-01-18 11:23:47+00,13.9,7.1
5002-0872,1,2019-01-18 11:23:51+00,13,6.9
5002-0872,1,2019-01-18 11:23:53+00,13.2,6.9
5002-0872,1,2019-01-18 11:23:55+00,14.3,6.9
5002-0872,1,2019-01-18 11:23:59+00,15.3,6.9
5002-0872,1,2019-01-18 11:24:01+00,15.5,6.9
5002-0872,1,2019-01-18 11:24:03+00,14.8,6.8
5002-0872,1,2019-01-18 11:24:05+00,14.7,6.7
5002-0872,1,2019-01-18 11:24:09+00,13.2,6.7
5002-0872,1,2019-01-18 11:24:11+00,13.1,6.9
5002-0872,1,2019-01-18 11:24:13+00,13.2,6.9
5002-0872,1,2019-01-18 11:24:15+00,12.5,6.9
5002-0872,1,2019-01-18 11:24:19+00,12.2,6.9
5002-0872,1,2019-01-18 11:24:21+00,12.3,7.1
5002-0872,1,2019-01-18 11:24:23+00,12.3,7
5002-0872,1,2019-01-18 11:24:25+00,11.5,7
5002-0872,1,2019-01-18 11:24:29+00,10.3,6.9
5002-0872,1,2019-01-18 11:24:31+00,9.8,6.8
5002-0872,1,2019-01-18 11:24:33+00,9.9,7
5002-0872,1,2019-01-18 11:24:35+00,10,7.1
5002-0872,1,2019-01-18 11:24:39+00,10.6,7.1
5002-0872,1,2019-01-18 11:24:41+00,10,7
5002-0872,1,2019-01-18 11:24:43+00,10,6.9
5002-0872,1,2019-01-18 11:24:45+00,10.7,7
5002-0872,1,2019-01-18 11:24:49+00,10.7,7.1
5002-0872,1,2019-01-18 11:24:51+00,11,7
5002-0872,1,2019-01-18 11:24:53+00,10.8,7.1
5002-0872,1,2019-01-18 11:24:55+00,10.6,7.2
5002-0872,1,2019-01-18 11:24:59+00,11.4,7.4
5002-0872,1,2019-01-18 11:25:01+00,11.4,7.4
5002-0872,1,2019-01-18 11:25:03+00,11.9,7.5
5002-0872,1,2019-01-18 11:25:05+00,11.9,7.4
5002-0872,1,2019-01-18 11:25:09+00,12.5,7.5
5002-0872,1,2019-01-18 11:25:11+00,12.8,7.5
5002-0872,1,2019-01-18 11:25:13+00,12.5,7.4
5002-0872,1,2019-01-18 11:25:15+00,12,7.4
5002-0872,1,2019-01-18 11:25:17+00,12.2,7.4
5002-0872,1,2019-01-18 11:25:19+00,11.8,7.3
5002-0872,1,2019-01-18 11:25:21+00,11.7,7.2
5002-0872,1,2019-01-18 11:25:23+00,12.3,7
5002-0872,1,2019-01-18 11:25:25+00,12.4,7
5002-0872,1,2019-01-18 11:25:27+00,12,7
5002-0872,1,2019-01-18 11:25:29+00,11.5,6.9
5002-0872,1,2019-01-18 11:25:31+00,11.7,6.9
5002-0872,1,2019-01-18 11:25:33+00,11.4,7
5002-0872,1,2019-01-18 11:25:35+00,11.8,7.1
5002-0872,1,2019-01-18 11:25:37+00,11.2,7
5002-0872,1,2019-01-18 11:25:39+00,11.4,7
5002-0872,1,2019-01-18 11:25:41+00,11,6.9
5002-0872,1,2019-01-18 11:25:44+00,11.3,7
5002-0872,1,2019-01-18 11:25:46+00,11.3,7
5002-0872,1,2019-01-18 11:25:50+00,13.4,7.4
5002-0872,1,2019-01-18 11:25:52+00,13.6,7.5
5002-0872,1,2019-01-18 11:25:54+00,13.2,7.6
5002-0872,1,2019-01-18 11:25:56+00,13,7.6
5002-0872,1,2019-01-18 11:26:00+00,13.1,7.6
5002-0872,1,2019-01-18 11:26:02+00,14,7.7
5002-0872,1,2019-01-18 11:26:04+00,14.1,7.6
5002-0872,1,2019-01-18 11:26:06+00,13.9,7.4
5002-0872,1,2019-01-18 11:26:10+00,12.8,7.2
5002-0872,1,2019-01-18 11:26:12+00,12.7,7.3
5002-0872,1,2019-01-18 11:26:14+00,12.9,7.2
5002-0872,1,2019-01-18 11:26:16+00,13,7.2
5002-0872,1,2019-01-18 11:26:20+00,11.6,7.1
5002-0872,1,2019-01-18 11:26:22+00,11.5,7.1
5002-0872,2,2019-01-18 11:38:42+00,16.4,9.1
5002-0872,2,2019-01-18 11:38:45+00,15.5,8.9
5002-0872,2,2019-01-18 11:38:47+00,16,8.9
5002-0872,2,2019-01-18 11:38:49+00,16,9
5002-0872,2,2019-01-18 11:38:51+00,15.7,8.8
5002-0872,2,2019-01-18 11:38:53+00,16,8.7
5002-0872,2,2019-01-18 11:38:55+00,15.6,8.6
5002-0872,2,2019-01-18 11:38:57+00,15.5,8.6
5002-0872,2,2019-01-18 11:38:59+00,14.5,8.3
5002-0872,2,2019-01-18 11:39:01+00,14.6,8.2
5002-0872,2,2019-01-18 11:39:03+00,14,8.1
5002-0872,2,2019-01-18 11:39:05+00,13.8,8.1
5002-0872,2,2019-01-18 11:39:07+00,13.6,8.1
5002-0872,2,2019-01-18 11:39:09+00,13.9,8.1
5002-0872,2,2019-01-18 11:39:11+00,12.7,8.1
5002-0872,2,2019-01-18 11:39:13+00,13.2,8.1
5002-0872,2,2019-01-18 11:39:15+00,13,8.1
5002-0872,2,2019-01-18 11:39:17+00,12.8,8.2
5002-0872,2,2019-01-18 11:39:19+00,12.2,8.2
5002-0872,2,2019-01-18 11:39:22+00,12.5,8.3
5002-0872,2,2019-01-18 11:39:26+00,13.1,8.4
5002-0872,2,2019-01-18 11:39:28+00,12.8,8.4
5002-0872,2,2019-01-18 11:39:30+00,13.2,8.4
5002-0872,2,2019-01-18 11:39:32+00,12.7,8.4
5002-0872,2,2019-01-18 11:39:36+00,13.6,8.3
5002-0872,2,2019-01-18 11:39:38+00,13.6,7.9
5002-0872,2,2019-01-18 11:39:40+00,13.5,7.8
5002-0872,2,2019-01-18 11:39:42+00,12.9,7.8
5002-0872,2,2019-01-18 11:39:46+00,12.7,7.7
5002-0872,2,2019-01-18 11:39:48+00,12.8,7.7
5002-0872,2,2019-01-18 11:39:50+00,13.7,7.7
5002-0872,2,2019-01-18 11:39:52+00,13.1,7.7
5002-0872,2,2019-01-18 11:39:56+00,14.8,7.7
5002-0872,2,2019-01-18 11:39:58+00,14.3,7.6
5002-0872,2,2019-01-18 11:40:00+00,14.2,7.6
5002-0872,2,2019-01-18 11:40:02+00,14.2,7.8
5002-0872,2,2019-01-18 11:40:06+00,14.1,8
5002-0872,2,2019-01-18 11:40:08+00,13.9,8
5002-0872,2,2019-01-18 11:40:10+00,14.3,8.2
5002-0872,2,2019-01-18 11:40:12+00,14.8,8.2
5002-0872,2,2019-01-18 11:40:16+00,15,8.2
5002-0872,2,2019-01-18 11:40:18+00,14.6,8
5002-0872,2,2019-01-18 11:40:20+00,13.4,7.8
5002-0872,2,2019-01-18 11:40:22+00,13.9,7.7
5002-0872,2,2019-01-18 11:40:26+00,12.4,7.6
5002-0872,2,2019-01-18 11:40:28+00,12.9,7.7
5002-0872,2,2019-01-18 11:40:30+00,12.9,7.7
5002-0872,2,2019-01-18 11:40:32+00,13.1,7.7
5002-0872,2,2019-01-18 11:40:36+00,13.7,7.7
5002-0872,2,2019-01-18 11:40:38+00,13.4,7.7
5002-0872,2,2019-01-18 11:40:40+00,13.4,7.6
5002-0872,2,2019-01-18 11:40:42+00,12.7,7.5
5002-0872,2,2019-01-18 11:40:46+00,13.2,7.5
5002-0872,2,2019-01-18 11:40:48+00,13.3,7.5
5002-0872,2,2019-01-18 11:40:50+00,13.8,7.7
5002-0872,2,2019-01-18 11:40:52+00,13.5,7.9
5002-0872,2,2019-01-18 11:40:56+00,13.8,8.1
5002-0872,2,2019-01-18 11:40:58+00,13.4,8
5002-0872,2,2019-01-18 11:41:00+00,13.7,8
5002-0872,2,2019-01-18 11:41:02+00,13.5,8
5002-0872,2,2019-01-18 11:41:04+00,13.1,8
5002-0872,2,2019-01-18 11:41:06+00,12.9,7.8
5002-0872,2,2019-01-18 11:41:09+00,13.4,7.7
5002-0872,2,2019-01-18 11:41:11+00,13.6,7.8
5002-0872,2,2019-01-18 11:41:13+00,13.7,7.9
5002-0872,2,2019-01-18 11:41:17+00,13.1,8
5002-0872,2,2019-01-18 11:41:19+00,13.1,8
5002-0872,2,2019-01-18 11:41:21+00,12.6,7.9
5002-0872,2,2019-01-18 11:41:23+00,12.4,7.9
5002-0872,2,2019-01-18 11:41:27+00,11.9,7.9
5002-0872,2,2019-01-18 11:41:29+00,11.5,7.8
5002-0872,2,2019-01-18 11:41:31+00,11.5,7.8
5002-0872,2,2019-01-18 11:41:33+00,11.8,7.8
5002-0872,2,2019-01-18 11:41:37+00,10.9,7.8
5002-0872,2,2019-01-18 11:41:39+00,10.9,7.8
5002-0872,2,2019-01-18 11:41:41+00,11.2,7.9
5002-0872,2,2019-01-18 11:41:43+00,11.9,7.8
5002-0872,2,2019-01-18 11:41:47+00,11.5,7.6
5002-0872,2,2019-01-18 11:41:49+00,11.6,7.7
5002-0872,2,2019-01-18 11:41:51+00,11.3,7.6
5002-0872,2,2019-01-18 11:41:53+00,12.3,7.8
5002-0872,2,2019-01-18 11:41:57+00,13.2,7.8
5002-0872,2,2019-01-18 11:41:59+00,13,8
5002-0872,2,2019-01-18 11:42:01+00,12.8,8
5002-0872,2,2019-01-18 11:42:03+00,13.5,7.9
5002-0872,2,2019-01-18 11:42:07+00,13.7,8.1
5002-0872,2,2019-01-18 11:42:09+00,14,8.2
5002-0872,2,2019-01-18 11:42:11+00,14.4,8
5002-0872,2,2019-01-18 11:42:13+00,13.6,8
5002-0872,2,2019-01-18 11:42:17+00,14.3,8
5002-0872,2,2019-01-18 11:42:19+00,14.4,8.1
5002-0872,2,2019-01-18 11:42:21+00,14.6,8.1
5002-0872,2,2019-01-18 11:42:23+00,13.2,7.9
5002-0872,2,2019-01-18 11:42:27+00,13.8,7.7
5002-0872,2,2019-01-18 11:42:29+00,14.4,7.8
5002-0872,2,2019-01-18 11:42:31+00,14.7,7.9
5002-0872,2,2019-01-18 11:42:33+00,14,8
5002-0872,2,2019-01-18 11:42:35+00,14.2,8
5002-0872,2,2019-01-18 11:42:37+00,14.4,8.1
5002-0872,2,2019-01-18 11:42:39+00,14.7,8
5002-0872,2,2019-01-18 11:42:41+00,15.8,8.2
5002-0872,2,2019-01-18 11:42:43+00,15.8,8.3
5002-0872,2,2019-01-18 11:42:45+00,16.6,8.3
5002-0872,2,2019-01-18 11:42:47+00,17.3,8.5
5002-0872,2,2019-01-18 11:42:49+00,17.6,8.5
5002-0872,2,2019-01-18 11:42:51+00,18.3,8.5
5002-0872,2,2019-01-18 11:42:53+00,18.9,8.6
5002-0872,2,2019-01-18 11:42:55+00,17.7,8.5
5002-0872,2,2019-01-18 11:42:58+00,17.6,8.4
5002-0872,2,2019-01-18 11:43:02+00,17.6,8.4
5002-0872,2,2019-01-18 11:43:04+00,17.4,8.4
5002-0872,2,2019-01-18 11:43:06+00,17.6,8.3
5002-0872,2,2019-01-18 11:43:10+00,16.4,8.2
5002-0872,2,2019-01-18 11:43:12+00,15.8,8.2
5002-0872,2,2019-01-18 11:43:14+00,15.6,8.2
5002-0872,2,2019-01-18 11:43:16+00,14.3,8.1
5002-0872,2,2019-01-18 11:43:20+00,13.6,7.9
5002-0872,2,2019-01-18 11:43:22+00,13.4,7.8
5002-0872,2,2019-01-18 11:43:24+00,13.9,7.8
5002-0872,2,2019-01-18 11:43:26+00,14,7.8
5002-0872,2,2019-01-18 11:43:29+00,13.7,7.8
5002-0872,2,2019-01-18 11:43:31+00,14.6,7.9
5002-0872,2,2019-01-18 11:43:33+00,14.1,7.8
5002-0872,2,2019-01-18 11:43:35+00,13.7,7.8
5002-0872,2,2019-01-18 11:43:39+00,14.8,7.7
5002-0872,2,2019-01-18 11:43:41+00,14.7,7.6
5002-0872,2,2019-01-18 11:43:43+00,14.2,7.5
5002-0872,2,2019-01-18 11:43:45+00,13.8,7.5
5002-0872,2,2019-01-18 11:43:49+00,13.6,7.7
5002-0872,2,2019-01-18 11:43:51+00,14.2,7.9
5002-0872,2,2019-01-18 11:43:53+00,13.1,7.8
5002-0872,2,2019-01-18 11:43:55+00,13.6,7.8
5002-0872,2,2019-01-18 11:43:59+00,14.1,8.1
5002-0872,2,2019-01-18 11:44:01+00,14.2,8.1
5002-0872,2,2019-01-18 11:44:03+00,14.8,8.2
5002-0872,2,2019-01-18 11:44:05+00,16,8.1
5002-0872,2,2019-01-18 11:44:07+00,14.9,8.2
5002-0872,2,2019-01-18 11:44:09+00,15.1,8.2
5002-0872,2,2019-01-18 11:44:11+00,15.3,8.3
5002-0872,2,2019-01-18 11:44:13+00,15.8,8.3
5002-0872,2,2019-01-18 11:44:15+00,17.1,8.3
5002-0872,2,2019-01-18 11:44:17+00,16.9,8.5
5002-0872,2,2019-01-18 11:44:19+00,16.8,8.3
5002-0872,2,2019-01-18 11:44:21+00,16.4,8.2
5002-0872,2,2019-01-18 11:44:23+00,16.2,8.3
5002-0872,2,2019-01-18 11:44:25+00,16,8.3
5002-0872,2,2019-01-18 11:44:27+00,15.3,8.1
5002-0872,2,2019-01-18 11:44:29+00,15.7,8.1
5002-0872,2,2019-01-18 11:44:31+00,16.4,8
5002-0872,2,2019-01-18 11:44:33+00,16,7.9
5002-0872,2,2019-01-18 11:44:35+00,15,7.9
5002-0872,2,2019-01-18 11:44:37+00,14.8,8
5002-0872,2,2019-01-18 11:44:39+00,15.5,7.9
5002-0872,2,2019-01-18 11:44:41+00,15.2,7.9
5002-0872,2,2019-01-18 11:44:43+00,15.2,8
5002-0872,2,2019-01-18 11:44:45+00,14.5,7.9
5002-0872,2,2019-01-18 11:44:47+00,15.2,7.8
5002-0872,2,2019-01-18 11:44:50+00,15.7,8
5002-0872,2,2019-01-18 11:44:52+00,16,7.9
5002-0872,2,2019-01-18 11:44:54+00,15.6,7.9
5002-0872,2,2019-01-18 11:44:56+00,15.8,7.9
5002-0872,2,2019-01-18 11:45:00+00,15.7,7.9
5002-0872,2,2019-01-18 11:45:02+00,13.7,7.9
5002-0872,2,2019-01-18 11:45:04+00,13.6,7.8
5002-0872,2,2019-01-18 11:45:06+00,14.1,7.8
5002-0872,2,2019-01-18 11:45:10+00,14.7,8
5002-0872,2,2019-01-18 11:45:12+00,14.4,8
5002-0872,2,2019-01-18 11:45:14+00,14.5,8.1
5002-0872,2,2019-01-18 11:45:16+00,13.9,8.3
5002-0872,2,2019-01-18 11:45:20+00,12.7,8
5002-0872,2,2019-01-18 11:45:22+00,13.3,8.2
5002-0872,2,2019-01-18 11:45:24+00,13.5,8.2
5002-0872,2,2019-01-18 11:45:26+00,13,8.2
5002-0872,2,2019-01-18 11:45:30+00,13.2,8.2
5002-0872,2,2019-01-18 11:45:32+00,13.2,8.2
5002-0872,2,2019-01-18 11:45:34+00,13.2,8.1
5002-0872,2,2019-01-18 11:45:36+00,12.7,8.1
5002-0872,2,2019-01-18 11:45:40+00,10.7,8
5002-0872,2,2019-01-18 11:45:42+00,11.1,8.1
5002-0872,2,2019-01-18 11:45:44+00,10.9,8
5002-0872,2,2019-01-18 11:45:46+00,11.1,7.9
5002-0872,2,2019-01-18 11:45:50+00,11.2,8.1
5002-0872,2,2019-01-18 11:45:52+00,10.9,8
5002-0872,2,2019-01-18 11:45:54+00,11.1,8.1
5002-0872,2,2019-01-18 11:45:56+00,11.5,8.1
5002-0872,2,2019-01-18 11:46:00+00,11.9,8.1
5002-0872,2,2019-01-18 11:46:02+00,12.2,8.2
5002-0872,2,2019-01-18 11:46:04+00,12.6,8.4
5002-0872,2,2019-01-18 11:46:06+00,13.1,8.5
5002-0872,2,2019-01-18 11:46:10+00,15,8.6
5002-0872,2,2019-01-18 11:46:12+00,14.4,8.6
5002-0872,2,2019-01-18 11:46:14+00,15.3,8.5
5002-0872,2,2019-01-18 11:46:16+00,15.7,8.5
5002-0872,2,2019-01-18 11:46:18+00,16.6,8.6
5002-0872,2,2019-01-18 11:46:20+00,17,8.7
5002-0872,2,2019-01-18 11:46:22+00,17.2,8.7
5002-0872,2,2019-01-18 11:46:24+00,17,8.7
5002-0872,2,2019-01-18 11:46:26+00,17,8.8
5002-0872,2,2019-01-18 11:46:28+00,18.8,8.9
5002-0872,2,2019-01-18 11:46:30+00,18.3,9.1
5002-0872,2,2019-01-18 11:46:32+00,18.7,9.1
5002-0872,2,2019-01-18 11:46:34+00,19.4,9.2
5002-0872,2,2019-01-18 11:46:36+00,19.4,9.2
5002-0872,2,2019-01-18 11:46:38+00,17.7,9.2
5002-0872,2,2019-01-18 11:46:40+00,17.7,9.1
5002-0872,2,2019-01-18 11:46:42+00,19.3,9.2
5002-0872,2,2019-01-18 11:46:44+00,19.5,9.2
5002-0872,2,2019-01-18 11:46:46+00,20.1,9.3
5002-0872,2,2019-01-18 11:46:48+00,21.3,9.2
5002-0872,2,2019-01-18 11:46:50+00,21.5,9.1
5002-0872,2,2019-01-18 11:46:52+00,21.7,9
5002-0872,2,2019-01-18 11:46:54+00,21.7,9
5002-0872,2,2019-01-18 11:46:57+00,21.7,8.8
5002-0872,2,2019-01-18 11:47:01+00,20,8.6
5002-0872,2,2019-01-18 11:47:03+00,19.1,8.3
5002-0872,2,2019-01-18 11:47:05+00,18.5,8.3
5002-0872,2,2019-01-18 11:47:07+00,18,8.2
5002-0872,2,2019-01-18 11:47:11+00,17.5,8.1
5002-0872,3,2019-01-18 11:56:46+00,15.9,8.1
5002-0872,3,2019-01-18 11:56:48+00,15.1,7.9
5002-0872,3,2019-01-18 11:56:50+00,14.6,7.9
5002-0872,3,2019-01-18 11:56:52+00,14.1,7.8
5002-0872,3,2019-01-18 11:56:56+00,13.8,7.8
5002-0872,3,2019-01-18 11:56:58+00,13.7,7.8
5002-0872,3,2019-01-18 11:57:00+00,14,7.8
5002-0872,3,2019-01-18 11:57:02+00,13.6,7.8
5002-0872,3,2019-01-18 11:57:06+00,12.3,7.6
5002-0872,3,2019-01-18 11:57:08+00,12.4,7.8
5002-0872,3,2019-01-18 11:57:10+00,12.6,7.6
5002-0872,3,2019-01-18 11:57:12+00,12.3,7.7
5002-0872,3,2019-01-18 11:57:16+00,11.9,7.6
5002-0872,3,2019-01-18 11:57:18+00,11.1,7.5
5002-0872,3,2019-01-18 11:57:20+00,11.1,7.4
5002-0872,3,2019-01-18 11:57:22+00,11.3,7.5
5002-0872,3,2019-01-18 11:57:26+00,11.6,7.5
5002-0872,3,2019-01-18 11:57:28+00,12.6,7.6
5002-0872,3,2019-01-18 11:57:30+00,12.1,7.6
5002-0872,3,2019-01-18 11:57:32+00,12.6,7.4
5002-0872,3,2019-01-18 11:57:36+00,13.4,7.4
5002-0872,3,2019-01-18 11:57:38+00,12.9,7.2
5002-0872,3,2019-01-18 11:57:40+00,12.3,7.1
5002-0872,3,2019-01-18 11:57:42+00,12.2,7
5002-0872,3,2019-01-18 11:57:46+00,12,6.9
5002-0872,3,2019-01-18 11:57:48+00,12.4,7.2
5002-0872,3,2019-01-18 11:57:50+00,12.5,7.2
5002-0872,3,2019-01-18 11:57:52+00,12.7,7.3
5002-0872,3,2019-01-18 11:57:57+00,12.8,7.1
5002-0872,3,2019-01-18 11:57:59+00,13,7.2
5002-0872,3,2019-01-18 11:58:01+00,13.2,7.2
5002-0872,3,2019-01-18 11:58:03+00,11.7,7.2
5002-0872,3,2019-01-18 11:58:07+00,12.2,7.5
5002-0872,3,2019-01-18 11:58:09+00,12.5,7.5
5002-0872,3,2019-01-18 11:58:11+00,12.6,7.5
5002-0872,3,2019-01-18 11:58:13+00,12.7,7.5
5002-0872,3,2019-01-18 11:58:17+00,13.8,7.5
5002-0872,3,2019-01-18 11:58:19+00,13.5,7.3
5002-0872,3,2019-01-18 11:58:21+00,13.6,7.1
5002-0872,3,2019-01-18 11:58:23+00,12.7,7
5002-0872,3,2019-01-18 11:58:24+00,13.1,6.9
5002-0872,3,2019-01-18 11:58:28+00,12,6.9
5002-0872,3,2019-01-18 11:58:30+00,11.9,6.8
5002-0872,3,2019-01-18 11:58:32+00,12.4,7
5002-0872,3,2019-01-18 11:58:34+00,12.4,7
5002-0872,3,2019-01-18 11:58:38+00,12.8,7
5002-0872,3,2019-01-18 11:58:40+00,12.9,7.2
5002-0872,3,2019-01-18 11:58:42+00,12.1,7.3
5002-0872,3,2019-01-18 11:58:44+00,11.3,7.2
5002-0872,3,2019-01-18 11:58:48+00,12,7.5
5002-0872,3,2019-01-18 11:58:50+00,11.9,7.7
5002-0872,3,2019-01-18 11:58:52+00,12.3,7.7
5002-0872,3,2019-01-18 11:58:56+00,12,7.9
5002-0872,3,2019-01-18 11:58:58+00,12.4,7.9
5002-0872,3,2019-01-18 11:59:00+00,12.4,8.1
5002-0872,3,2019-01-18 11:59:02+00,12.4,8
5002-0872,3,2019-01-18 11:59:04+00,12.3,8
5002-0872,3,2019-01-18 11:59:06+00,12.2,8.1
5002-0872,3,2019-01-18 11:59:08+00,11.7,8
5002-0872,3,2019-01-18 11:59:10+00,11.7,8
5002-0872,3,2019-01-18 11:59:12+00,12.3,8.1
5002-0872,3,2019-01-18 11:59:14+00,12.3,8.1
5002-0872,3,2019-01-18 11:59:16+00,12,8
5002-0872,3,2019-01-18 11:59:18+00,11.7,8
5002-0872,3,2019-01-18 11:59:20+00,11.8,8
5002-0872,3,2019-01-18 11:59:22+00,11.6,8
5002-0872,3,2019-01-18 11:59:24+00,12,8
5002-0872,3,2019-01-18 11:59:26+00,12.1,8
5002-0872,3,2019-01-18 11:59:28+00,11.8,8
5002-0872,3,2019-01-18 11:59:30+00,11.8,7.9
5002-0872,3,2019-01-18 11:59:32+00,11.3,7.9
5002-0872,3,2019-01-18 11:59:34+00,11.9,7.9
5002-0872,3,2019-01-18 11:59:36+00,12.2,7.9
5002-0872,3,2019-01-18 11:59:38+00,12.3,8
5002-0872,3,2019-01-18 11:59:41+00,12.3,7.9
5002-0872,3,2019-01-18 11:59:43+00,12.2,7.8
5002-0872,3,2019-01-18 11:59:45+00,12.2,7.8
5002-0872,3,2019-01-18 11:59:49+00,12,7.8
5002-0872,3,2019-01-18 11:59:51+00,11.9,7.9
5002-0872,3,2019-01-18 11:59:53+00,11.3,7.7
5002-0872,3,2019-01-18 11:59:55+00,11.2,7.9
5002-0872,3,2019-01-18 11:59:59+00,10.8,7.8
5002-0872,3,2019-01-18 12:00:01+00,11.1,7.9
5002-0872,3,2019-01-18 12:00:03+00,11.6,8
5002-0872,3,2019-01-18 12:00:05+00,11.6,8
5002-0872,3,2019-01-18 12:00:09+00,11.5,7.9
5002-0872,3,2019-01-18 12:00:11+00,11.2,7.9
5002-0872,3,2019-01-18 12:00:13+00,11.8,8
5002-0872,3,2019-01-18 12:00:15+00,12,8.1
5002-0872,3,2019-01-18 12:00:19+00,12.6,8
5002-0872,3,2019-01-18 12:00:21+00,13.2,8.1
5002-0872,3,2019-01-18 12:00:23+00,13.4,8.1
5002-0872,3,2019-01-18 12:00:25+00,14.1,7.9
5002-0872,3,2019-01-18 12:00:29+00,14.6,8.2
5002-0872,3,2019-01-18 12:00:31+00,14.6,8.1
5002-0872,3,2019-01-18 12:00:33+00,13.8,8
5002-0872,3,2019-01-18 12:00:35+00,13.8,8
