"t_avg","t_avg_day","t_avg_night","var","N","id","device_id","sensor_id","term_id","location","description"
5.89516072793095,6.080880954425545,5.7094405014363545,2.3109999,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,5.353,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,3.1940002,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,3.5429997,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.89516072793095,6.080880954425545,5.7094405014363545,2.6360006,504,6,"10350068",4,11,"0101000020E61000002CD49AE61D671F40F241CF66D5FF4740","balcony, 1 floor, 50cm above ground, no direct sunlight, underneath a gardentable"
5.349757941410182,5.857507931571158,4.842007951249206,6.953,504,7,"10347320",4,11,"0101000020E6100000F90FE9B7AF431F40A75CE15D2EFE4740","terrace, ground floor, on wall, niche, next to door/window"
5.349757941410182,5.857507931571158,4.842007951249206,3.0399997,504,7,"10347320",4,11,"0101000020E6100000F90FE9B7AF431F40A75CE15D2EFE4740","terrace, ground floor, on wall, niche, next to door/window"
5.349757941410182,5.857507931571158,4.842007951249206,2.794,504,7,"10347320",4,11,"0101000020E6100000F90FE9B7AF431F40A75CE15D2EFE4740","terrace, ground floor, on wall, niche, next to door/window"
5.349757941410182,5.857507931571158,4.842007951249206,6.526,504,7,"10347320",4,11,"0101000020E6100000F90FE9B7AF431F40A75CE15D2EFE4740","terrace, ground floor, on wall, niche, next to door/window"
5.349757941410182,5.857507931571158,4.842007951249206,3.3120003,504,7,"10347320",4,11,"0101000020E6100000F90FE9B7AF431F40A75CE15D2EFE4740","terrace, ground floor, on wall, niche, next to door/window"
5.349757941410182,5.857507931571158,4.842007951249206,3.474,504,7,"10347320",4,11,"0101000020E6100000F90FE9B7AF431F40A75CE15D2EFE4740","terrace, ground floor, on wall, niche, next to door/window"
5.349757941410182,5.857507931571158,4.842007951249206,1.573,504,7,"10347320",4,11,"0101000020E6100000F90FE9B7AF431F40A75CE15D2EFE4740","terrace, ground floor, on wall, niche, next to door/window"
5.349757941410182,5.857507931571158,4.842007951249206,6.3709993,504,7,"10347320",4,11,"0101000020E6100000F90FE9B7AF431F40A75CE15D2EFE4740","terrace, ground floor, on wall, niche, next to door/window"
